1.7884036414734743,0.9668783134108786,1.7237059228820024,2.2408238750350953
1.78428979006037,1.0423420092931153,1.7120405443206164,1.9809571998840039
1.8651305733060262,0.9381290509690531,1.6259690609929869,1.8311934127495948
1.6804056776165184,0.623388723418609,1.3794749010621377,1.6225694657443805
1.7538360521891128,0.7630403847811057,1.230503405686603,1.586436104112959
2.01319234252988,0.9356442166882742,1.2340490875926275,1.5969691543508941
2.221568620782885,0.921249479269105,1.3355842054922158,1.6843615849384879
2.3307515540720467,0.8397253537017565,1.3756317963701419,1.6818933011821815
2.186335994768556,0.715330174528012,1.3305302935160985,1.7462567142042147
1.8255739939143032,0.5417912170303398,1.259232893932513,1.8079221495809112
1.5615279077543949,0.6766659895364312,1.1661171613800247,1.7155187292889824
1.6264312632283906,0.8847038066618598,1.210853202848144,1.6761583035735268
1.7325397078909344,0.9391036444110064,1.2895013611867518,1.6814253769736311
1.8736411375112505,0.8866945392503284,1.3128137715253625,1.794902458896971
2.09824967521171,0.84550529792512,1.3308849005208008,1.8674438063610816
2.333153284802525,0.7523483293508612,1.3372319851006795,1.8631084636910304
2.377091646436387,0.6111619809394048,1.3305918608506206,1.874245213041695
2.167179837069983,0.581448244120123,1.32419628204739,1.869605444506654
2.0126335281415573,0.6861591211217207,1.2875068425988896,1.8272014352906623
1.869861431858173,0.8444487130575292,1.299727602794196,1.8466802551612012
1.769605901279557,0.9274310469644544,1.3376229186419275,1.9124533436746656
1.7947700356118423,0.8523266737807795,1.3125114924175825,1.951378964706363
1.8695793369100713,0.7163619006214978,1.2698062176432119,2.0271669912069687
2.004943658011459,0.6099381447235558,1.2614257172267989,2.029789256963406
2.181149212728526,0.5720640266853254,1.3139575630678677,2.067136493969199
2.1277030035273388,0.605813983481944,1.3183088992493206,2.0328581293827708
1.9921060570531415,0.7169279824196843,1.2953724559178563,1.9977134509206682
1.9419910368094844,0.8402912433971496,1.3289932328008456,1.9647405666793893
1.8922009664438708,0.928278335760483,1.3764800847366616,1.9397538602077813
1.8532976650985815,0.9259481808741123,1.3878948228169634,1.9087300537492888
