0,24.08,24.758,25.304,26.074,25.294,26.808,24.336,23.781,22.272,22.525,22.567,22.761,22.61,22.445,22.245,22.093,22.438,22.201,22.482,22.481,22.288,22.05,22.223,21.811,22.244,22.136,22.319,22.05,22.051,21.877,22.071,21.858,21.916,22.158,22.031,21.664,21.703,21.916,21.53,21.452,21.772,21.838,21.46,21.915,21.53,21.587,21.587,21.32,21.433,21.317,21.373,21.355,21.317,21.355,21.059,21.058,21.39,21.355,21.006,21.239,21.251,21.041,20.901,21.163,21.292,20.989,21.233,21.146,21.101,21.093,21.181,20.958,21.276,21.269,21.233,21.285,21.037,21.041,21.216,20.942
0.017,24.056,24.801,25.241,26.157,25.294,27.041,24.357,23.781,22.42,22.611,22.567,22.89,22.653,22.714,22.267,22.158,22.567,22.309,22.503,22.632,22.396,22.05,22.136,21.79,22.223,22.114,22.319,22.007,22.18,21.877,22.006,21.857,21.646,22.201,21.992,21.567,21.703,21.935,21.682,21.452,21.79,21.935,21.738,21.992,21.617,21.664,21.626,21.424,21.453,21.472,21.32,21.333,21.317,21.355,21.006,21.163,21.408,21.375,21.093,21.259,21.372,21.041,20.901,21.093,21.276,21.024,21.286,21.164,21.165,21.093,21.181,20.943,21.165,21.269,21.355,21.303,21.196,21.129,21.251,20.894
0.033,24.177,24.822,25.262,26.303,25.336,27.232,24.294,23.823,22.444,22.633,22.568,22.869,22.696,22.715,22.567,22.223,22.589,22.309,22.503,22.546,22.653,22.093,22.179,21.724,22.18,22.179,22.357,22.093,22.288,21.899,22.006,21.935,21.8,22.223,21.992,21.625,21.855,21.954,21.617,21.491,21.772,22.031,21.668,21.934,21.66,21.684,21.626,21.389,21.491,21.472,21.355,21.355,21.394,21.408,21.006,21.163,21.443,21.375,21.146,21.317,21.477,21.146,20.901,21.128,21.26,20.989,21.303,21.164,21.181,21.076,21.111,20.911,21.292,21.373,21.373,21.285,21.212,21.181,21.32,20.91
0.05,23.617,24.801,24.968,26.427,25.459,27.465,24.294,23.886,22.371,22.697,22.611,22.89,22.804,22.739,22.503,22.394,22.589,22.331,22.503,22.546,22.546,22.115,22.309,21.964,22.245,22.222,22.376,22.115,22.245,21.877,22.049,21.935,21.78,22.244,22.05,21.644,22.05,22.05,21.79,21.511,21.755,21.992,21.668,21.934,21.66,21.645,21.665,21.406,21.511,21.472,21.407,21.333,21.375,21.46,21.024,21.163,21.338,21.413,21.146,21.317,21.494,21.163,20.918,21.128,21.245,20.901,21.268,21.164,21.086,21.041,21.111,20.943,21.276,21.303,21.39,21.32,21.212,21.128,21.32,21.038
0.066,23.544,24.843,24.925,26.571,25.46,27.488,24.316,23.823,22.371,22.697,22.697,23.189,22.847,22.764,22.589,22.373,22.567,22.461,22.503,22.567,22.632,22.115,22.287,21.964,22.245,22.222,22.395,22.136,22.331,21.899,22.049,21.915,21.819,22.158,22.05,21.644,22.029,21.934,21.725,21.511,21.755,21.973,21.703,21.915,21.725,21.626,21.665,21.406,21.511,21.452,21.407,21.333,21.395,21.442,20.936,21.163,21.321,21.413,21.146,21.201,21.495,21.163,20.936,21.146,21.213,20.971,21.251,21.321,21.102,21.041,21.129,21.006,21.308,21.303,21.46,21.303,21.212,21.093,21.355,21.054
0.083,23.593,25.032,24.946,26.695,25.46,27.488,24.316,23.823,22.371,22.869,22.783,23.275,22.868,22.788,22.567,22.265,22.632,22.525,22.503,22.589,22.632,22.309,22.309,21.964,22.266,22.33,22.51,22.201,22.374,22.028,22.049,21.877,21.916,22.158,22.012,22.011,22.029,22.203,21.855,21.549,21.807,22.108,21.773,21.992,21.747,21.645,21.684,21.389,21.511,21.433,21.477,21.333,21.375,21.46,20.989,21.163,21.338,21.51,21.111,21.278,21.442,21.163,20.953,20.953,21.213,20.971,21.234,21.321,21.117,21.058,21.129,20.926,21.355,21.321,21.425,21.407,21.196,21.181,21.39,21.086
0.099,24.176,24.969,24.946,26.86,25.501,27.395,24.527,23.866,22.346,22.826,22.89,23.254,22.868,22.862,22.589,22.222,22.546,22.461,22.525,22.804,22.825,22.373,22.352,21.942,22.288,22.33,22.53,22.201,22.353,22.115,22.2,21.857,21.916,22.007,22.031,22.127,22.029,22.26,21.767,21.549,22.119,22.108,21.755,22.011,21.66,21.665,21.665,21.407,21.511,21.452,21.494,21.377,21.375,21.46,20.954,21.146,21.373,21.394,21.111,21.356,21.546,21.163,21.041,21.093,21.213,21.041,21.199,21.355,21.133,21.093,21.129,21.005,21.324,21.338,21.373,21.338,21.148,21.181,21.372,21.086
0.115,24.346,25.011,25.052,26.84,25.542,27.418,24.632,23.845,22.346,22.954,22.89,23.403,22.804,22.887,22.611,22.266,22.524,22.611,22.503,22.976,22.675,22.46,22.439,21.942,22.331,22.524,22.568,22.331,22.353,22.072,22.287,21.838,21.973,22.007,22.05,22.127,22.007,22.299,21.833,21.491,22.102,22.146,21.738,21.992,21.682,21.722,21.953,21.407,21.549,21.549,21.495,21.377,21.356,21.494,20.989,21.146,21.425,21.374,21.111,21.491,21.425,21.215,21.006,21.128,21.276,21.041,21.286,21.495,21.165,21.059,21.164,21.005,21.34,21.321,21.373,21.477,21.18,21.181,21.372,21.054
0.132,24.321,25.116,25.136,27.065,26.054,27.648,24.779,24.056,22.395,22.976,22.89,23.339,22.825,22.887,22.804,22.352,22.524,22.611,22.546,22.933,22.611,22.482,22.438,21.942,22.309,22.481,22.396,22.417,22.288,22.028,22.33,21.935,21.973,22.072,22.05,22.127,22.029,22.26,21.855,21.645,22.033,22.185,21.703,22.011,21.704,21.703,21.857,21.459,21.549,21.607,21.599,21.29,21.529,21.512,21.059,21.233,21.477,21.49,21.024,21.491,21.407,21.459,21.041,21.146,21.308,21.041,21.286,21.46,21.165,21.111,21.181,21.085,21.308,21.321,21.373,21.477,21.292,21.198,21.25,21.038
0.148,24.37,25.347,25.721,27.454,26.509,27.995,24.822,24.119,22.395,22.933,22.783,23.361,22.825,22.985,22.804,22.352,22.61,22.676,22.439,22.933,22.675,22.568,22.438,22.266,22.309,22.373,22.396,22.417,22.331,22.05,22.287,21.973,21.973,22.158,22.203,22.165,21.942,22.337,21.833,21.646,22.033,22.089,21.703,22.011,21.704,21.742,21.837,21.477,21.723,21.646,21.703,21.29,21.49,21.529,21.059,21.25,21.443,21.49,20.866,21.317,21.373,21.459,21.058,21.198,21.324,21.093,21.286,21.46,21.149,21.094,21.216,21.085,21.324,21.321,21.303,21.373,21.323,21.216,21.25,21.038
