0,31.472,32.842,33.541,32.688,33.502,33.017,31.808,29.197,22.297,22.438,22.395,22.825,22.503,22.616,22.007,21.854,22.158,22.266,22.439,22.589,22.503,22.374,21.833,21.442,21.573,22.395,21.973,22.093,21.984,21.617,21.659,21.181,21.549,21.312,21.684,21.626,21.747,21.625,21.442,21.316,21.408,21.664,21.251,21.123,21.268,21.22,20.908,20.761,21.22,21.181,21.058,21.028,20.928,20.831,21.024,20.691,20.638,20.967,20.674,20.968,20.954,20.462,20.884,20.708,20.735,20.76,20.673,20.479,20.592,20.621,20.585,20.496,20.72,20.831,20.445,20.638,20.735,20.621,20.708,20.592
0.017,31.673,33.251,33.927,33.771,33.655,34.164,32.178,29.278,22.297,22.416,22.352,22.825,22.503,22.494,22.007,21.854,22.115,22.266,22.395,22.589,22.503,22.352,21.703,21.442,21.768,22.223,21.877,22.093,21.984,21.617,21.724,21.2,21.645,21.443,21.799,21.742,21.747,21.703,21.551,21.278,21.425,21.664,21.372,21.123,21.312,21.181,20.87,20.779,21.259,21.181,21.041,21.05,20.948,20.831,21.041,20.708,20.673,20.967,20.796,20.909,20.954,20.444,20.866,20.673,20.863,20.76,20.761,20.532,20.608,20.621,20.55,20.496,20.752,20.831,20.445,20.567,20.735,20.656,20.743,20.576
0.033,31.807,33.502,33.888,33.906,33.887,34.296,32.256,29.196,22.272,22.438,22.352,22.804,22.589,22.691,22.007,21.833,22.028,22.309,22.395,22.546,22.46,22.438,21.681,21.377,21.812,22.267,21.896,22.223,21.985,21.769,21.811,21.317,21.626,21.443,21.799,21.78,22.049,21.703,21.485,21.258,21.443,21.664,21.407,21.123,21.399,21.259,20.87,20.779,21.259,21.181,20.954,21.05,20.948,20.831,21.076,20.638,20.726,20.967,20.796,20.929,20.989,20.656,20.761,20.726,20.879,20.743,20.761,20.567,20.64,20.638,20.585,20.496,20.768,20.813,20.498,20.585,20.767,20.656,20.779,20.56
0.05,31.984,33.772,33.868,34.059,33.576,34.534,32.352,29.156,22.272,22.481,22.417,22.868,22.61,22.715,22.05,21.92,22.028,22.309,22.395,22.546,22.482,22.503,21.92,21.529,21.812,22.267,21.935,22.223,22.223,21.877,22.027,21.317,21.645,21.508,22.011,21.858,21.898,21.742,21.485,21.471,21.529,21.837,21.65,21.413,21.399,21.471,20.929,20.831,21.278,21.317,20.989,21.028,20.948,20.936,21.076,20.691,20.796,20.909,20.796,20.929,20.936,20.673,20.849,20.796,20.847,20.795,20.796,20.567,20.672,20.656,20.655,20.512,20.768,20.814,20.516,20.62,20.767,20.673,20.726,20.464
0.066,31.94,33.849,33.572,34.251,33.224,34.622,32.034,29.278,22.272,22.481,22.589,22.996,22.889,22.911,22.072,21.963,21.985,22.266,22.417,22.503,22.482,22.396,21.79,21.507,21.942,22.267,22.069,22.481,22.245,21.898,22.027,21.336,21.645,21.529,22.049,21.858,22.071,21.857,21.573,21.432,21.529,21.818,21.668,21.452,21.464,21.491,20.929,20.849,21.278,21.297,21.024,21.028,20.909,20.814,21.059,20.673,20.726,20.909,20.848,21.065,20.954,20.779,20.919,20.761,20.863,20.796,20.813,20.515,20.672,20.656,20.638,20.512,20.799,20.831,20.551,20.585,20.783,20.743,20.744,20.448
0.083,31.802,34.193,33.297,34.518,32.952,34.885,31.856,28.951,22.247,22.675,22.632,23.381,22.889,22.887,22.503,22.114,21.963,22.417,22.438,22.589,22.482,22.503,21.855,21.529,21.92,22.288,22.088,22.503,22.202,21.898,21.984,21.414,21.645,21.768,22.299,21.896,22.459,21.934,21.703,21.529,21.547,21.857,21.685,21.742,21.573,21.491,20.968,20.901,21.355,21.375,21.111,21.072,20.948,20.901,21.111,20.691,20.796,20.948,20.901,21.045,20.954,20.814,20.954,20.813,20.847,20.655,20.778,20.515,20.656,20.638,20.761,20.512,20.784,20.919,20.533,20.585,20.783,20.708,20.744,20.544
0.099,31.773,34.539,33.41,34.615,32.578,34.993,31.853,28.931,22.371,22.932,22.889,23.551,23.018,23.082,22.568,22.199,22.159,22.46,22.503,22.847,22.631,22.568,22.115,21.507,21.877,22.31,22.088,22.503,22.18,21.963,21.984,21.51,21.818,21.962,22.28,21.992,22.481,22.011,21.79,21.433,21.616,21.954,21.807,21.684,21.66,21.491,21.007,21.006,21.394,21.471,21.129,21.181,21.026,21.146,21.181,20.778,20.779,20.948,20.918,21.065,20.971,20.814,20.954,20.883,20.831,20.743,20.796,20.532,20.735,20.778,20.726,20.544,20.8,20.971,20.621,20.603,20.879,20.884,20.761,20.608
0.115,31.747,34.673,33.41,35.09,32.617,34.928,32.024,28.951,22.469,22.824,22.997,23.594,23.125,23.082,22.675,22.178,22.309,22.546,22.481,22.89,22.61,22.696,21.985,21.421,21.877,22.31,22.242,22.503,22.072,21.942,22.049,21.51,21.896,22.114,22.28,22.031,22.331,22.108,21.79,21.433,21.633,21.973,21.807,21.742,21.66,21.684,21.18,20.989,21.491,21.587,21.111,21.356,21.045,21.093,21.181,20.796,20.884,20.967,20.918,21.084,20.954,20.884,20.971,20.936,20.911,20.778,20.726,20.567,20.751,20.866,20.743,20.56,20.8,21.041,20.638,20.603,20.767,20.901,20.761,20.688
0.132,31.701,34.787,33.449,35.203,33.18,35.167,32.105,29.095,22.518,22.911,23.125,23.594,23.339,23.351,22.697,22.157,22.395,22.676,22.525,22.976,23.144,22.911,22.223,21.573,21.985,22.438,22.357,22.503,22.072,21.963,22.07,21.529,21.877,22.179,22.281,22.108,22.309,22.242,22.028,21.452,21.703,21.935,21.963,21.78,21.899,21.722,21.18,21.006,21.549,21.607,21.46,21.356,21.2,21.181,21.199,20.796,20.954,21.083,21.023,20.987,20.989,20.884,20.919,20.848,20.911,20.76,20.778,20.567,20.751,20.901,20.743,20.56,20.927,21.059,20.638,20.62,20.847,20.743,20.796,20.719
0.148,31.701,34.921,33.818,35.222,33.256,35.342,32.417,29.46,22.518,23.017,23.168,23.552,23.339,23.351,22.74,22.46,22.439,22.632,22.632,22.976,23.144,22.889,22.223,21.595,21.964,22.46,22.281,22.525,22.18,22.006,22.091,21.549,21.857,22.201,22.319,22.108,22.309,22.242,22.049,21.491,21.616,22.108,21.929,22.069,22.028,21.742,21.316,21.076,21.53,21.607,21.477,21.334,21.18,21.181,21.199,20.936,20.954,21.297,21.006,21.045,21.024,20.866,20.884,20.813,20.911,20.813,20.778,20.585,20.735,21.006,20.988,20.544,20.895,21.059,20.691,20.708,20.847,20.761,20.796,20.767
