frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
44,2019-06-27 15:12:54.399000,1.466000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
45,2019-06-27 15:12:54.433000,1.500000,7.999660e+01,7.999660e+01,8.028176e+01,8.002764e+01,8.085725e+01,7.999660e+01,7.999660e+01,7.999660e+01
46,2019-06-27 15:12:54.466000,1.533000,7.999660e+01,7.999660e+01,8.161362e+01,8.593640e+01,8.950965e+01,8.436823e+01,7.999660e+01,7.999660e+01
47,2019-06-27 15:12:54.499000,1.566000,8.071098e+01,7.999660e+01,8.404413e+01,1.029480e+02,1.001112e+02,8.549056e+01,8.202483e+01,7.999660e+01
48,2019-06-27 15:12:54.533000,1.600000,8.299741e+01,8.559636e+01,8.961063e+01,1.097670e+02,1.258878e+02,9.184500e+01,8.469643e+01,7.999660e+01
49,2019-06-27 15:12:54.566000,1.633000,8.387112e+01,8.991267e+01,1.089983e+02,1.150019e+02,1.410780e+02,1.100071e+02,7.999660e+01,7.999660e+01
50,2019-06-27 15:12:54.599000,1.666000,8.279464e+01,8.953329e+01,1.092859e+02,1.126242e+02,1.225559e+02,9.640990e+01,7.999660e+01,7.999660e+01
51,2019-06-27 15:12:54.633000,1.700000,8.270647e+01,8.876389e+01,1.417366e+02,1.139277e+02,1.088907e+02,9.860540e+01,7.999660e+01,7.999660e+01
52,2019-06-27 15:12:54.666000,1.733000,8.211752e+01,8.933537e+01,1.388996e+02,1.254623e+02,1.040715e+02,9.713444e+01,7.999660e+01,7.999660e+01
53,2019-06-27 15:12:54.699000,1.766000,8.143929e+01,1.331922e+02,1.155989e+02,1.408865e+02,1.016496e+02,9.774694e+01,7.999660e+01,7.999660e+01
54,2019-06-27 15:12:54.733000,1.800000,8.198009e+01,1.386850e+02,1.000311e+02,1.245470e+02,1.122322e+02,1.228172e+02,7.999660e+01,7.999660e+01
55,2019-06-27 15:12:54.766000,1.833000,8.200525e+01,1.185073e+02,9.586625e+01,1.220045e+02,1.125472e+02,1.232168e+02,8.154649e+01,7.999660e+01
56,2019-06-27 15:12:54.799000,1.866000,9.251820e+01,1.348333e+02,1.055505e+02,1.338087e+02,1.270936e+02,1.185370e+02,9.214500e+01,7.999660e+01
57,2019-06-27 15:12:54.833000,1.900000,1.018959e+02,1.600094e+02,1.170377e+02,1.531874e+02,1.359595e+02,1.322478e+02,1.072597e+02,9.112335e+01
58,2019-06-27 15:12:54.866000,1.933000,1.140587e+02,1.598092e+02,1.280470e+02,1.657713e+02,1.442359e+02,1.566782e+02,1.244987e+02,1.061872e+02
59,2019-06-27 15:12:54.899000,1.966000,1.204134e+02,1.560990e+02,1.401028e+02,1.770405e+02,1.513373e+02,1.646758e+02,1.389495e+02,1.174050e+02
60,2019-06-27 15:12:54.933000,2.000000,1.391174e+02,3.176427e+02,1.607582e+02,2.232916e+02,1.637115e+02,1.855632e+02,1.580544e+02,1.372883e+02
61,2019-06-27 15:12:54.966000,2.033000,1.511009e+02,4.520503e+02,3.549859e+02,3.602432e+02,2.066847e+02,1.934367e+02,1.717026e+02,1.408042e+02
62,2019-06-27 15:12:54.999000,2.066000,1.550376e+02,4.437207e+02,3.852937e+02,3.811891e+02,4.053268e+02,2.154915e+02,3.355403e+02,1.410219e+02
63,2019-06-27 15:12:55.033000,2.100000,3.351441e+02,3.895401e+02,4.147655e+02,2.662147e+02,4.478655e+02,2.188023e+02,4.134295e+02,1.405199e+02
64,2019-06-27 15:12:55.066000,2.133000,4.604124e+02,4.123167e+02,4.064506e+02,2.594808e+02,4.342825e+02,2.417788e+02,4.116541e+02,1.613528e+02
65,2019-06-27 15:12:55.099000,2.166000,4.465590e+02,4.272080e+02,4.054640e+02,2.962556e+02,4.314896e+02,2.732131e+02,4.089676e+02,1.848695e+02
66,2019-06-27 15:12:55.133000,2.200000,4.234535e+02,4.457757e+02,3.910195e+02,3.401223e+02,4.124563e+02,2.823864e+02,4.193245e+02,1.882348e+02
67,2019-06-27 15:12:55.166000,2.233000,4.442146e+02,4.397101e+02,3.896208e+02,3.546311e+02,4.028116e+02,2.837985e+02,4.346586e+02,1.902289e+02
68,2019-06-27 15:12:55.199000,2.266000,4.264378e+02,3.180067e+02,4.564049e+02,3.162709e+02,4.182663e+02,2.472446e+02,4.187542e+02,1.897781e+02
69,2019-06-27 15:12:55.233000,2.300000,4.043690e+02,2.223132e+02,4.680728e+02,2.510041e+02,4.024812e+02,2.179473e+02,3.935574e+02,1.833222e+02
70,2019-06-27 15:12:55.266000,2.333000,3.893746e+02,2.169145e+02,4.523217e+02,2.470644e+02,3.926691e+02,2.133503e+02,3.844457e+02,1.701572e+02
71,2019-06-27 15:12:55.299000,2.366000,3.813702e+02,2.147258e+02,4.401441e+02,2.437737e+02,3.849946e+02,2.138228e+02,3.767575e+02,1.620270e+02
72,2019-06-27 15:12:55.333000,2.400000,3.732129e+02,2.133758e+02,4.324365e+02,2.276158e+02,3.816321e+02,2.121313e+02,3.679804e+02,1.566542e+02
73,2019-06-27 15:12:55.366000,2.433000,3.649916e+02,2.124028e+02,4.272727e+02,2.273298e+02,3.788077e+02,2.133004e+02,3.665852e+02,1.544756e+02
74,2019-06-27 15:12:55.399000,2.466000,3.620337e+02,2.182731e+02,4.255413e+02,2.284011e+02,3.765478e+02,2.083639e+02,3.651538e+02,1.537394e+02
75,2019-06-27 15:12:55.433000,2.500000,3.625213e+02,2.203152e+02,4.248369e+02,2.277955e+02,3.755175e+02,2.055949e+02,3.613501e+02,1.532901e+02
76,2019-06-27 15:12:55.466000,2.533000,3.622748e+02,2.219494e+02,4.224306e+02,2.278517e+02,3.742657e+02,2.022095e+02,3.646227e+02,1.504690e+02
77,2019-06-27 15:12:55.499000,2.566000,3.630113e+02,2.361380e+02,4.197693e+02,2.297690e+02,3.737592e+02,1.942460e+02,3.740892e+02,1.472694e+02
78,2019-06-27 15:12:55.533000,2.600000,3.622075e+02,2.367844e+02,4.174724e+02,2.300983e+02,3.727580e+02,1.913234e+02,3.789899e+02,1.468253e+02
79,2019-06-27 15:12:55.566000,2.633000,3.631572e+02,2.436266e+02,4.115356e+02,2.291742e+02,3.722292e+02,1.866773e+02,3.798916e+02,1.480338e+02
80,2019-06-27 15:12:55.599000,2.666000,3.703863e+02,2.440887e+02,4.089235e+02,2.278804e+02,3.680216e+02,1.840580e+02,3.772805e+02,1.495794e+02
81,2019-06-27 15:12:55.633000,2.700000,3.656312e+02,2.530384e+02,4.059779e+02,2.287513e+02,3.679794e+02,1.851089e+02,3.720982e+02,1.530399e+02
82,2019-06-27 15:12:55.666000,2.733000,3.640832e+02,2.489074e+02,4.079871e+02,2.207200e+02,3.697166e+02,1.810656e+02,3.683740e+02,1.515209e+02
83,2019-06-27 15:12:55.699000,2.766000,3.618283e+02,2.495514e+02,4.155217e+02,2.117223e+02,3.724367e+02,1.652521e+02,3.701592e+02,1.343573e+02
84,2019-06-27 15:12:55.733000,2.800000,3.495207e+02,2.457052e+02,4.076829e+02,2.162830e+02,3.719657e+02,1.609090e+02,3.704840e+02,1.267802e+02
85,2019-06-27 15:12:55.766000,2.833000,3.470300e+02,2.319182e+02,4.092390e+02,2.092319e+02,3.687212e+02,1.590765e+02,3.768727e+02,1.208031e+02
86,2019-06-27 15:12:55.799000,2.866000,3.525037e+02,2.502437e+02,4.152720e+02,1.958777e+02,3.752934e+02,1.565787e+02,3.818340e+02,1.119289e+02
87,2019-06-27 15:12:55.833000,2.900000,3.547496e+02,2.522798e+02,4.186500e+02,2.006901e+02,3.673495e+02,1.545562e+02,3.833567e+02,1.130789e+02
88,2019-06-27 15:12:55.866000,2.933000,3.539897e+02,2.553592e+02,4.235392e+02,2.052683e+02,3.651414e+02,1.575076e+02,3.812823e+02,1.136630e+02
89,2019-06-27 15:12:55.899000,2.966000,3.508934e+02,2.576226e+02,4.264265e+02,2.120882e+02,3.648382e+02,1.628080e+02,3.735101e+02,1.144694e+02
90,2019-06-27 15:12:55.933000,3.000000,3.495574e+02,2.643765e+02,4.267165e+02,2.271718e+02,3.679654e+02,1.771777e+02,3.789160e+02,1.202612e+02
91,2019-06-27 15:12:55.966000,3.033000,3.567682e+02,2.651695e+02,4.279789e+02,2.323343e+02,3.729122e+02,1.791848e+02,3.845609e+02,1.200672e+02
92,2019-06-27 15:12:55.999000,3.066000,3.600210e+02,2.632008e+02,4.324331e+02,2.303766e+02,3.862672e+02,1.760469e+02,4.006797e+02,1.171732e+02
93,2019-06-27 15:12:56.033000,3.100000,3.628220e+02,2.420249e+02,4.275839e+02,2.258402e+02,3.875933e+02,1.751655e+02,4.005653e+02,1.162510e+02
94,2019-06-27 15:12:56.066000,3.133000,3.632594e+02,2.613618e+02,4.228735e+02,2.240651e+02,3.856032e+02,1.750445e+02,3.978682e+02,1.158233e+02
95,2019-06-27 15:12:56.099000,3.166000,3.621818e+02,2.485533e+02,4.205604e+02,2.236631e+02,3.860058e+02,1.889046e+02,3.903601e+02,1.166819e+02
96,2019-06-27 15:12:56.133000,3.200000,3.650716e+02,2.336232e+02,4.172788e+02,2.228684e+02,3.863358e+02,1.911218e+02,3.903048e+02,1.173063e+02
97,2019-06-27 15:12:56.166000,3.233000,3.612706e+02,2.373382e+02,4.169344e+02,2.198213e+02,3.892735e+02,1.975102e+02,3.949736e+02,1.195848e+02
98,2019-06-27 15:12:56.199000,3.266000,3.636003e+02,2.339533e+02,4.155919e+02,2.188938e+02,3.895051e+02,2.045754e+02,3.973286e+02,1.217344e+02
99,2019-06-27 15:12:56.233000,3.300000,3.669146e+02,2.641905e+02,4.117569e+02,2.199586e+02,3.880012e+02,2.087269e+02,3.974660e+02,1.245269e+02
100,2019-06-27 15:12:56.266000,3.333000,3.666711e+02,2.825561e+02,4.126978e+02,2.201840e+02,3.853339e+02,2.026033e+02,4.014375e+02,1.258143e+02
101,2019-06-27 15:12:56.299000,3.366000,3.599473e+02,2.826582e+02,4.150999e+02,2.196429e+02,3.878791e+02,1.947448e+02,4.009508e+02,1.268025e+02
102,2019-06-27 15:12:56.333000,3.400000,3.578185e+02,2.783450e+02,4.146447e+02,2.235453e+02,3.874697e+02,1.932665e+02,4.020110e+02,1.273546e+02
103,2019-06-27 15:12:56.366000,3.433000,3.586007e+02,2.832406e+02,4.146892e+02,2.296957e+02,3.932798e+02,1.936879e+02,4.023349e+02,1.367263e+02
104,2019-06-27 15:12:56.399000,3.466000,3.695464e+02,2.835382e+02,4.219884e+02,2.301317e+02,3.935764e+02,1.936344e+02,4.032411e+02,1.284145e+02
105,2019-06-27 15:12:56.433000,3.500000,3.709218e+02,2.799135e+02,4.233564e+02,2.372696e+02,3.920745e+02,1.916218e+02,4.034361e+02,1.269074e+02
106,2019-06-27 15:12:56.466000,3.533000,3.648349e+02,2.701489e+02,4.233135e+02,2.326134e+02,3.934221e+02,1.962624e+02,4.018303e+02,1.268677e+02
107,2019-06-27 15:12:56.500000,3.567000,3.622596e+02,2.824762e+02,4.212953e+02,2.284788e+02,3.944914e+02,1.981844e+02,4.019824e+02,1.263073e+02
108,2019-06-27 15:12:56.533000,3.600000,3.608279e+02,2.792989e+02,4.202685e+02,2.368733e+02,3.949409e+02,2.029733e+02,4.018738e+02,1.253177e+02
109,2019-06-27 15:12:56.566000,3.633000,3.620961e+02,2.638238e+02,4.234648e+02,2.335347e+02,3.928248e+02,2.020357e+02,4.002521e+02,1.252095e+02
110,2019-06-27 15:12:56.600000,3.667000,3.674005e+02,2.606553e+02,4.221882e+02,2.414776e+02,3.922519e+02,2.042548e+02,3.992312e+02,1.254458e+02
111,2019-06-27 15:12:56.633000,3.700000,3.702229e+02,2.771764e+02,4.212932e+02,2.418692e+02,3.883990e+02,2.106054e+02,4.003869e+02,1.238661e+02
112,2019-06-27 15:12:56.666000,3.733000,3.702797e+02,2.775637e+02,4.227309e+02,2.414263e+02,3.886046e+02,2.087217e+02,3.953824e+02,1.265300e+02
113,2019-06-27 15:12:56.699000,3.766000,3.718391e+02,2.762884e+02,4.218329e+02,2.407840e+02,3.933857e+02,2.026147e+02,3.940846e+02,1.242244e+02
114,2019-06-27 15:12:56.733000,3.800000,3.717776e+02,2.800253e+02,4.224125e+02,2.314369e+02,3.953485e+02,1.993031e+02,3.929692e+02,1.216545e+02
115,2019-06-27 15:12:56.766000,3.833000,3.727607e+02,2.631067e+02,4.252462e+02,2.307720e+02,3.939281e+02,2.086425e+02,3.927766e+02,1.236853e+02
116,2019-06-27 15:12:56.799000,3.866000,3.765544e+02,2.578323e+02,4.250319e+02,2.344642e+02,3.925120e+02,2.108230e+02,3.963474e+02,1.297839e+02
117,2019-06-27 15:12:56.833000,3.900000,3.772437e+02,2.524954e+02,4.357906e+02,2.305217e+02,3.932591e+02,2.037102e+02,3.976627e+02,1.319070e+02
118,2019-06-27 15:12:56.866000,3.933000,3.751142e+02,2.635638e+02,4.257015e+02,2.625652e+02,3.916196e+02,1.992771e+02,3.928968e+02,1.300134e+02
119,2019-06-27 15:12:56.899000,3.966000,3.740103e+02,2.918981e+02,4.290403e+02,2.608495e+02,3.913820e+02,2.036393e+02,3.879305e+02,1.255530e+02
120,2019-06-27 15:12:56.933000,4.000000,3.766207e+02,2.666646e+02,4.289485e+02,2.573160e+02,3.944589e+02,2.223684e+02,3.855406e+02,1.217315e+02
121,2019-06-27 15:12:56.966000,4.033000,3.758145e+02,2.496624e+02,4.302513e+02,2.580627e+02,3.885417e+02,2.164557e+02,3.853336e+02,1.217569e+02
122,2019-06-27 15:12:56.999000,4.066000,3.755103e+02,2.689164e+02,4.315255e+02,2.582809e+02,3.844800e+02,2.097971e+02,3.887770e+02,1.227804e+02
123,2019-06-27 15:12:57.033000,4.100000,3.678727e+02,2.792148e+02,4.305349e+02,2.583994e+02,3.828391e+02,2.179264e+02,3.877241e+02,1.233368e+02
124,2019-06-27 15:12:57.066000,4.133000,3.710341e+02,2.562293e+02,4.344189e+02,2.588929e+02,3.841448e+02,2.236448e+02,3.852881e+02,1.231701e+02
125,2019-06-27 15:12:57.099000,4.166000,3.765446e+02,2.514074e+02,4.379626e+02,2.818813e+02,3.852882e+02,2.181536e+02,3.871025e+02,1.229077e+02
126,2019-06-27 15:12:57.133000,4.200000,3.696439e+02,2.441201e+02,4.355111e+02,2.947497e+02,3.894246e+02,2.381355e+02,3.893275e+02,1.238997e+02
127,2019-06-27 15:12:57.166000,4.233000,3.637565e+02,2.436342e+02,4.337174e+02,2.794095e+02,3.938458e+02,2.275117e+02,3.936876e+02,1.245001e+02
128,2019-06-27 15:12:57.199000,4.266000,3.704029e+02,2.414195e+02,4.285480e+02,2.720482e+02,3.960989e+02,2.258760e+02,3.974006e+02,1.250810e+02
129,2019-06-27 15:12:57.233000,4.300000,3.715671e+02,2.379703e+02,4.299999e+02,2.703527e+02,3.957612e+02,2.326503e+02,4.011536e+02,1.276275e+02
130,2019-06-27 15:12:57.266000,4.333000,3.744519e+02,2.409029e+02,4.283550e+02,2.684379e+02,3.947013e+02,2.404619e+02,3.918270e+02,1.317120e+02
131,2019-06-27 15:12:57.299000,4.366000,3.763511e+02,2.384539e+02,4.254181e+02,2.766599e+02,3.901912e+02,2.418833e+02,3.924109e+02,1.326229e+02
132,2019-06-27 15:12:57.333000,4.400000,3.674614e+02,2.444715e+02,4.252321e+02,2.722342e+02,3.887623e+02,2.255732e+02,3.925000e+02,1.325617e+02
133,2019-06-27 15:12:57.366000,4.433000,3.749852e+02,2.429060e+02,4.261664e+02,2.803066e+02,3.904292e+02,2.215723e+02,3.924841e+02,1.363086e+02
134,2019-06-27 15:12:57.399000,4.466000,3.772446e+02,2.386513e+02,4.237186e+02,2.834870e+02,3.908468e+02,2.284709e+02,3.883150e+02,1.370079e+02
135,2019-06-27 15:12:57.433000,4.500000,3.707905e+02,2.385313e+02,4.243333e+02,2.832359e+02,3.901184e+02,2.307952e+02,3.865768e+02,1.366734e+02
136,2019-06-27 15:12:57.466000,4.533000,3.724852e+02,2.445171e+02,4.251107e+02,2.820207e+02,3.896298e+02,2.409629e+02,3.853756e+02,1.423184e+02
137,2019-06-27 15:12:57.499000,4.566000,3.699661e+02,2.511476e+02,4.299201e+02,2.796914e+02,3.887866e+02,2.430652e+02,3.814390e+02,1.432111e+02
138,2019-06-27 15:12:57.533000,4.600000,3.671202e+02,2.502780e+02,4.241173e+02,2.781888e+02,3.872100e+02,2.504716e+02,3.795350e+02,1.412796e+02
139,2019-06-27 15:12:57.566000,4.633000,3.751160e+02,2.399691e+02,4.239292e+02,2.819934e+02,3.859547e+02,2.359255e+02,3.837368e+02,1.387954e+02
140,2019-06-27 15:12:57.599000,4.666000,3.760301e+02,2.382082e+02,4.251056e+02,2.771730e+02,3.886291e+02,2.291833e+02,3.864856e+02,1.351132e+02
141,2019-06-27 15:12:57.633000,4.700000,3.753507e+02,2.348629e+02,4.267656e+02,2.722015e+02,3.883607e+02,2.240914e+02,3.870919e+02,1.325264e+02
142,2019-06-27 15:12:57.666000,4.733000,3.763755e+02,2.460888e+02,4.237633e+02,2.717079e+02,3.877151e+02,2.219883e+02,3.858839e+02,1.307368e+02
143,2019-06-27 15:12:57.699000,4.766000,3.740902e+02,2.532330e+02,4.251773e+02,2.701511e+02,3.884056e+02,2.142055e+02,3.864966e+02,1.293243e+02
144,2019-06-27 15:12:57.733000,4.800000,3.796667e+02,2.499373e+02,4.289796e+02,2.710842e+02,3.892201e+02,2.084289e+02,3.865267e+02,1.289621e+02
145,2019-06-27 15:12:57.766000,4.833000,3.733131e+02,2.475755e+02,4.288557e+02,2.674741e+02,3.886113e+02,1.990837e+02,3.856757e+02,1.288773e+02
146,2019-06-27 15:12:57.799000,4.866000,3.828956e+02,2.490345e+02,4.295818e+02,2.648611e+02,3.884146e+02,1.979398e+02,3.847302e+02,1.302718e+02
147,2019-06-27 15:12:57.833000,4.900000,3.823265e+02,2.434535e+02,4.295470e+02,2.651967e+02,3.889154e+02,2.126109e+02,3.838320e+02,1.320519e+02
148,2019-06-27 15:12:57.866000,4.933000,3.776627e+02,2.398932e+02,4.281744e+02,2.608753e+02,3.887649e+02,2.084438e+02,3.848160e+02,1.333772e+02
149,2019-06-27 15:12:57.899000,4.966000,3.759601e+02,2.452249e+02,4.285194e+02,2.595577e+02,3.877247e+02,2.044219e+02,3.872530e+02,1.336656e+02
150,2019-06-27 15:12:57.933000,5.000000,3.744128e+02,2.382646e+02,4.284550e+02,2.585933e+02,3.877162e+02,1.972107e+02,3.869724e+02,1.332866e+02
151,2019-06-27 15:12:57.966000,5.033000,3.713581e+02,2.366811e+02,4.248907e+02,2.465197e+02,3.889573e+02,1.995834e+02,3.844667e+02,1.331925e+02
152,2019-06-27 15:12:57.999000,5.066000,3.730538e+02,2.457124e+02,4.249966e+02,2.434946e+02,3.903510e+02,1.993635e+02,3.881314e+02,1.321123e+02
153,2019-06-27 15:12:58.033000,5.100000,3.710623e+02,2.414237e+02,4.250526e+02,2.419015e+02,3.896322e+02,1.985770e+02,3.916728e+02,1.317392e+02
154,2019-06-27 15:12:58.066000,5.133000,3.690721e+02,2.471225e+02,4.178769e+02,2.437295e+02,3.879386e+02,2.086299e+02,3.962324e+02,1.342797e+02
155,2019-06-27 15:12:58.099000,5.166000,3.702830e+02,2.534839e+02,4.164946e+02,2.468047e+02,3.777092e+02,2.492407e+02,4.007005e+02,1.445804e+02
156,2019-06-27 15:12:58.133000,5.200000,3.710720e+02,2.430921e+02,4.197158e+02,2.502072e+02,3.818534e+02,2.237006e+02,3.938589e+02,1.503236e+02
157,2019-06-27 15:12:58.166000,5.233000,3.685331e+02,2.356172e+02,4.209023e+02,2.562154e+02,3.846495e+02,2.007110e+02,3.926033e+02,1.446996e+02
