frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
16,2019-06-27 13:57:44.052000,0.534000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
17,2019-06-27 13:57:44.085000,0.567000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
18,2019-06-27 13:57:44.118000,0.600000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
19,2019-06-27 13:57:44.152000,0.634000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
20,2019-06-27 13:57:44.185000,0.667000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
21,2019-06-27 13:57:44.218000,0.700000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
22,2019-06-27 13:57:44.252000,0.734000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
23,2019-06-27 13:57:44.285000,0.767000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
24,2019-06-27 13:57:44.318000,0.800000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
25,2019-06-27 13:57:44.352000,0.834000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
26,2019-06-27 13:57:44.385000,0.867000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
27,2019-06-27 13:57:44.418000,0.900000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
28,2019-06-27 13:57:44.452000,0.934000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
29,2019-06-27 13:57:44.485000,0.967000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
30,2019-06-27 13:57:44.518000,1.000000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
31,2019-06-27 13:57:44.552000,1.034000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
32,2019-06-27 13:57:44.585000,1.067000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
33,2019-06-27 13:57:44.618000,1.100000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
34,2019-06-27 13:57:44.652000,1.134000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
35,2019-06-27 13:57:44.685000,1.167000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
36,2019-06-27 13:57:44.718000,1.200000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
37,2019-06-27 13:57:44.752000,1.234000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
38,2019-06-27 13:57:44.785000,1.267000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
39,2019-06-27 13:57:44.818000,1.300000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
40,2019-06-27 13:57:44.852000,1.334000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
41,2019-06-27 13:57:44.885000,1.367000,7.999660e+01,7.999660e+01,8.027416e+01,9.766931e+01,8.483955e+01,8.058044e+01,8.165455e+01,7.999660e+01
42,2019-06-27 13:57:44.918000,1.400000,7.999660e+01,8.161681e+01,9.335155e+01,1.048156e+02,1.171065e+02,9.664424e+01,7.999660e+01,7.999660e+01
43,2019-06-27 13:57:44.952000,1.434000,7.999660e+01,8.279819e+01,1.000044e+02,1.050778e+02,1.168565e+02,9.735938e+01,7.999660e+01,7.999660e+01
44,2019-06-27 13:57:44.985000,1.467000,7.999660e+01,8.815375e+01,1.366466e+02,1.122988e+02,9.775336e+01,9.961698e+01,7.999660e+01,7.999660e+01
45,2019-06-27 13:57:45.018000,1.500000,8.004343e+01,8.563482e+01,1.532375e+02,1.182894e+02,9.393621e+01,9.738906e+01,7.999660e+01,7.999660e+01
46,2019-06-27 13:57:45.052000,1.534000,7.999660e+01,1.586396e+02,1.215968e+02,1.642349e+02,9.161947e+01,1.022810e+02,7.999660e+01,7.999660e+01
47,2019-06-27 13:57:45.085000,1.567000,7.999660e+01,1.813937e+02,1.020105e+02,1.457327e+02,1.036971e+02,1.122538e+02,7.999660e+01,7.999660e+01
48,2019-06-27 13:57:45.118000,1.600000,8.005476e+01,1.309154e+02,9.383864e+01,1.286001e+02,1.071881e+02,1.250710e+02,7.999660e+01,7.999660e+01
49,2019-06-27 13:57:45.152000,1.634000,8.012261e+01,1.291580e+02,9.455980e+01,1.263805e+02,1.098730e+02,1.088039e+02,8.031255e+01,7.999660e+01
50,2019-06-27 13:57:45.185000,1.667000,8.592365e+01,1.372679e+02,1.104457e+02,1.515424e+02,1.216460e+02,1.238610e+02,8.874552e+01,8.052892e+01
51,2019-06-27 13:57:45.218000,1.700000,1.012228e+02,1.501959e+02,1.244676e+02,1.705925e+02,1.363806e+02,1.558764e+02,1.071653e+02,9.830448e+01
52,2019-06-27 13:57:45.252000,1.734000,1.132688e+02,1.574283e+02,1.452135e+02,1.846510e+02,1.544596e+02,1.724865e+02,1.298926e+02,1.153342e+02
53,2019-06-27 13:57:45.285000,1.767000,1.302510e+02,1.636222e+02,1.611869e+02,2.188988e+02,1.677914e+02,2.705932e+02,1.401042e+02,1.256461e+02
54,2019-06-27 13:57:45.318000,1.800000,1.546438e+02,3.526325e+02,1.884237e+02,3.882311e+02,2.062648e+02,4.866372e+02,1.646545e+02,1.462514e+02
55,2019-06-27 13:57:45.352000,1.834000,1.630626e+02,5.134821e+02,4.376401e+02,4.961089e+02,4.467353e+02,5.042773e+02,1.532430e+02,1.443186e+02
56,2019-06-27 13:57:45.385000,1.867000,2.036666e+02,4.874552e+02,5.182253e+02,4.493252e+02,5.243562e+02,5.616781e+02,1.494784e+02,1.383486e+02
57,2019-06-27 13:57:45.418000,1.900000,4.305270e+02,2.973694e+02,5.504185e+02,2.983555e+02,5.631235e+02,5.056124e+02,2.281180e+02,1.372694e+02
58,2019-06-27 13:57:45.452000,1.934000,4.840224e+02,2.725858e+02,5.083586e+02,2.863875e+02,5.295540e+02,4.977874e+02,3.170314e+02,1.631039e+02
59,2019-06-27 13:57:45.485000,1.967000,4.377521e+02,3.402408e+02,4.855400e+02,3.115306e+02,5.022149e+02,4.908105e+02,3.089784e+02,1.815208e+02
60,2019-06-27 13:57:45.518000,2.000000,4.097254e+02,4.493358e+02,4.910290e+02,3.774311e+02,4.999102e+02,5.015502e+02,3.040506e+02,1.829749e+02
61,2019-06-27 13:57:45.552000,2.034000,4.272604e+02,4.795768e+02,5.156620e+02,4.044318e+02,4.947933e+02,4.719915e+02,3.358753e+02,1.879303e+02
62,2019-06-27 13:57:45.585000,2.067000,4.567068e+02,3.587263e+02,5.196344e+02,3.410072e+02,4.819681e+02,3.705067e+02,4.887452e+02,1.945113e+02
63,2019-06-27 13:57:45.618000,2.100000,4.503345e+02,3.009554e+02,4.982773e+02,2.873805e+02,4.764870e+02,2.890585e+02,5.582562e+02,1.981233e+02
64,2019-06-27 13:57:45.652000,2.134000,4.405554e+02,2.845124e+02,4.761552e+02,2.713639e+02,4.663552e+02,2.666007e+02,5.425405e+02,1.930393e+02
65,2019-06-27 13:57:45.685000,2.167000,4.385288e+02,2.775092e+02,4.702650e+02,2.607564e+02,4.581731e+02,2.509293e+02,5.302761e+02,1.853980e+02
66,2019-06-27 13:57:45.718000,2.200000,4.303998e+02,2.701430e+02,4.698146e+02,2.542437e+02,4.511796e+02,2.467350e+02,5.238578e+02,1.804664e+02
67,2019-06-27 13:57:45.752000,2.234000,4.276877e+02,2.694145e+02,4.673892e+02,2.523522e+02,4.500128e+02,2.413186e+02,5.140796e+02,1.856776e+02
68,2019-06-27 13:57:45.785000,2.267000,4.213220e+02,2.650487e+02,4.655239e+02,2.538432e+02,4.512898e+02,2.367106e+02,5.048166e+02,1.891989e+02
69,2019-06-27 13:57:45.818000,2.300000,4.146519e+02,2.632353e+02,4.686643e+02,2.625139e+02,4.518860e+02,2.374890e+02,5.168312e+02,1.871491e+02
70,2019-06-27 13:57:45.852000,2.334000,4.095064e+02,2.601715e+02,4.678294e+02,2.755949e+02,4.456141e+02,2.336889e+02,5.198997e+02,1.847081e+02
71,2019-06-27 13:57:45.885000,2.367000,4.080111e+02,2.634319e+02,4.710676e+02,2.708204e+02,4.447451e+02,2.303951e+02,4.987055e+02,1.808887e+02
72,2019-06-27 13:57:45.918000,2.400000,4.109482e+02,2.692393e+02,4.654067e+02,2.695407e+02,4.390947e+02,2.240499e+02,4.987409e+02,1.747918e+02
73,2019-06-27 13:57:45.952000,2.434000,4.114735e+02,2.666544e+02,4.676470e+02,2.627494e+02,4.324215e+02,2.193450e+02,4.886786e+02,1.762265e+02
74,2019-06-27 13:57:45.985000,2.467000,4.095230e+02,2.673873e+02,4.685720e+02,2.650447e+02,4.216340e+02,2.211931e+02,4.848417e+02,1.792560e+02
75,2019-06-27 13:57:46.018000,2.500000,4.080690e+02,2.652166e+02,4.689884e+02,2.631374e+02,4.192654e+02,2.258396e+02,4.854425e+02,1.827977e+02
76,2019-06-27 13:57:46.052000,2.534000,4.144333e+02,2.541188e+02,4.685699e+02,2.517519e+02,4.180247e+02,2.129456e+02,4.850812e+02,1.799466e+02
77,2019-06-27 13:57:46.085000,2.567000,4.199341e+02,2.484755e+02,4.698551e+02,2.402839e+02,4.213613e+02,2.037356e+02,4.794143e+02,1.645501e+02
78,2019-06-27 13:57:46.118000,2.600000,4.298900e+02,2.469337e+02,4.678016e+02,2.351525e+02,4.204254e+02,2.032027e+02,4.852301e+02,1.571136e+02
79,2019-06-27 13:57:46.152000,2.634000,4.314071e+02,2.477168e+02,4.635517e+02,2.279903e+02,4.243353e+02,1.975833e+02,4.828646e+02,1.454567e+02
80,2019-06-27 13:57:46.185000,2.667000,4.324009e+02,2.509100e+02,4.724653e+02,2.182404e+02,4.272607e+02,1.914890e+02,4.829573e+02,1.385873e+02
81,2019-06-27 13:57:46.218000,2.700000,4.275532e+02,2.538715e+02,4.639468e+02,2.309023e+02,4.178301e+02,2.109142e+02,4.766366e+02,1.366712e+02
82,2019-06-27 13:57:46.252000,2.734000,4.131108e+02,2.587173e+02,4.703426e+02,2.324674e+02,4.144484e+02,2.162673e+02,4.652179e+02,1.367797e+02
83,2019-06-27 13:57:46.285000,2.767000,4.137291e+02,2.514664e+02,4.693817e+02,2.316504e+02,4.186354e+02,2.099174e+02,4.632633e+02,1.342558e+02
84,2019-06-27 13:57:46.318000,2.800000,4.144840e+02,2.492186e+02,4.691546e+02,2.387579e+02,4.247316e+02,1.992539e+02,4.707628e+02,1.331588e+02
85,2019-06-27 13:57:46.352000,2.834000,4.160069e+02,2.511218e+02,4.743036e+02,2.467534e+02,4.238672e+02,1.981460e+02,4.728405e+02,1.396060e+02
86,2019-06-27 13:57:46.385000,2.867000,4.226771e+02,2.548915e+02,4.752599e+02,2.403495e+02,4.309907e+02,2.061530e+02,4.879018e+02,1.400809e+02
87,2019-06-27 13:57:46.418000,2.900000,4.286382e+02,2.623023e+02,4.741085e+02,2.367878e+02,4.408422e+02,1.986900e+02,4.924647e+02,1.391836e+02
88,2019-06-27 13:57:46.452000,2.934000,4.231197e+02,2.599018e+02,4.735003e+02,2.353756e+02,4.419176e+02,2.054742e+02,4.869422e+02,1.392131e+02
89,2019-06-27 13:57:46.485000,2.967000,4.232639e+02,2.627253e+02,4.725320e+02,2.334090e+02,4.441637e+02,2.108189e+02,4.829937e+02,1.400467e+02
90,2019-06-27 13:57:46.518000,3.000000,4.204167e+02,2.631123e+02,4.725480e+02,2.295086e+02,4.364656e+02,2.107631e+02,4.808809e+02,1.417723e+02
91,2019-06-27 13:57:46.552000,3.034000,4.192348e+02,2.630170e+02,4.776116e+02,2.314402e+02,4.347494e+02,2.165404e+02,4.814160e+02,1.447212e+02
92,2019-06-27 13:57:46.585000,3.067000,4.208664e+02,2.616363e+02,4.816463e+02,2.318223e+02,4.315816e+02,2.218868e+02,4.761563e+02,1.454426e+02
93,2019-06-27 13:57:46.618000,3.100000,4.200003e+02,2.739969e+02,4.848158e+02,2.318078e+02,4.341570e+02,2.164031e+02,4.770409e+02,1.445618e+02
94,2019-06-27 13:57:46.652000,3.134000,4.200568e+02,2.804597e+02,4.817217e+02,2.304077e+02,4.429264e+02,2.071900e+02,4.811355e+02,1.410564e+02
95,2019-06-27 13:57:46.685000,3.167000,4.219341e+02,2.809391e+02,4.834282e+02,2.316344e+02,4.458663e+02,2.019324e+02,4.865154e+02,1.396967e+02
96,2019-06-27 13:57:46.718000,3.200000,4.260411e+02,2.766914e+02,4.773112e+02,2.342902e+02,4.383059e+02,2.015284e+02,4.876877e+02,1.392619e+02
97,2019-06-27 13:57:46.752000,3.234000,4.364296e+02,2.748064e+02,4.783633e+02,2.368307e+02,4.334475e+02,2.002328e+02,4.854862e+02,1.389369e+02
98,2019-06-27 13:57:46.785000,3.267000,4.343534e+02,2.757422e+02,4.689407e+02,2.485545e+02,4.380608e+02,1.995362e+02,4.844865e+02,1.383080e+02
99,2019-06-27 13:57:46.818000,3.300000,4.322574e+02,2.924259e+02,4.807422e+02,2.365867e+02,4.397990e+02,2.053899e+02,4.764193e+02,1.376557e+02
100,2019-06-27 13:57:46.852000,3.334000,4.358862e+02,2.989980e+02,4.889565e+02,2.296906e+02,4.392914e+02,2.061563e+02,4.744764e+02,1.319824e+02
101,2019-06-27 13:57:46.885000,3.367000,4.368048e+02,2.800418e+02,4.939014e+02,2.479601e+02,4.316010e+02,2.071024e+02,4.729864e+02,1.278955e+02
102,2019-06-27 13:57:46.918000,3.400000,4.260537e+02,2.777343e+02,4.956462e+02,2.435840e+02,4.332668e+02,2.097704e+02,4.758054e+02,1.290983e+02
103,2019-06-27 13:57:46.952000,3.434000,4.214783e+02,2.792549e+02,4.992738e+02,2.508514e+02,4.383773e+02,2.114835e+02,4.752116e+02,1.307363e+02
104,2019-06-27 13:57:46.985000,3.467000,4.205046e+02,2.712498e+02,4.929469e+02,2.533469e+02,4.375998e+02,2.101584e+02,4.667593e+02,1.300111e+02
105,2019-06-27 13:57:47.018000,3.500000,4.205596e+02,2.737721e+02,4.913340e+02,2.528559e+02,4.354252e+02,2.109440e+02,4.715220e+02,1.360297e+02
106,2019-06-27 13:57:47.052000,3.534000,4.214829e+02,2.770736e+02,4.994005e+02,2.565918e+02,4.357035e+02,2.108943e+02,4.774729e+02,1.357376e+02
107,2019-06-27 13:57:47.085000,3.567000,4.214984e+02,2.772604e+02,5.038399e+02,2.526752e+02,4.363552e+02,2.120751e+02,4.753029e+02,1.271519e+02
108,2019-06-27 13:57:47.118000,3.600000,4.171686e+02,2.812368e+02,4.904181e+02,2.522705e+02,4.364235e+02,2.258569e+02,4.802867e+02,1.313224e+02
109,2019-06-27 13:57:47.152000,3.634000,4.160456e+02,2.720586e+02,4.974013e+02,2.523944e+02,4.312045e+02,2.256740e+02,4.799214e+02,1.336261e+02
110,2019-06-27 13:57:47.185000,3.667000,4.175035e+02,2.802365e+02,5.053729e+02,2.503558e+02,4.292309e+02,2.199037e+02,4.778518e+02,1.344816e+02
111,2019-06-27 13:57:47.218000,3.700000,4.149807e+02,2.837318e+02,5.120519e+02,2.902385e+02,4.312823e+02,2.116066e+02,4.749535e+02,1.356140e+02
112,2019-06-27 13:57:47.252000,3.734000,4.128616e+02,3.187691e+02,5.055952e+02,2.927650e+02,4.290947e+02,2.102590e+02,4.789685e+02,1.358427e+02
113,2019-06-27 13:57:47.285000,3.767000,4.124363e+02,2.870734e+02,5.044870e+02,2.724115e+02,4.355403e+02,2.278088e+02,4.821007e+02,1.358524e+02
114,2019-06-27 13:57:47.318000,3.800000,4.171974e+02,2.757216e+02,5.011226e+02,2.709066e+02,4.321346e+02,2.228364e+02,4.822672e+02,1.374092e+02
115,2019-06-27 13:57:47.352000,3.834000,4.158473e+02,2.808065e+02,5.074580e+02,2.745697e+02,4.356466e+02,2.210065e+02,4.858930e+02,1.410051e+02
116,2019-06-27 13:57:47.385000,3.867000,4.145107e+02,2.812851e+02,5.040359e+02,2.797884e+02,4.357904e+02,2.349587e+02,4.886004e+02,1.444919e+02
117,2019-06-27 13:57:47.418000,3.900000,4.178315e+02,2.786271e+02,4.956027e+02,2.808524e+02,4.383810e+02,2.440797e+02,4.909038e+02,1.477867e+02
118,2019-06-27 13:57:47.452000,3.934000,4.169819e+02,2.706155e+02,5.132855e+02,3.041443e+02,4.368336e+02,2.499896e+02,4.892645e+02,1.517974e+02
119,2019-06-27 13:57:47.485000,3.967000,4.139582e+02,2.683317e+02,5.052796e+02,3.338757e+02,4.265419e+02,2.559852e+02,4.865262e+02,1.572740e+02
120,2019-06-27 13:57:47.518000,4.000000,4.146143e+02,2.735957e+02,5.061131e+02,3.276479e+02,4.343249e+02,2.477702e+02,4.871654e+02,1.577969e+02
121,2019-06-27 13:57:47.552000,4.034000,4.126236e+02,2.770482e+02,5.082320e+02,3.252709e+02,4.427316e+02,2.497050e+02,4.800608e+02,1.556897e+02
122,2019-06-27 13:57:47.585000,4.067000,4.100038e+02,2.801821e+02,5.051457e+02,3.227242e+02,4.399955e+02,2.591685e+02,4.737286e+02,1.582184e+02
123,2019-06-27 13:57:47.618000,4.100000,4.074792e+02,2.820847e+02,5.151125e+02,3.262090e+02,4.372032e+02,2.770211e+02,4.684031e+02,1.623788e+02
124,2019-06-27 13:57:47.652000,4.134000,4.047302e+02,2.734735e+02,5.064576e+02,3.285254e+02,4.363893e+02,2.685510e+02,4.792681e+02,1.567010e+02
125,2019-06-27 13:57:47.685000,4.167000,4.007552e+02,2.763389e+02,5.092075e+02,3.143707e+02,4.374034e+02,2.538454e+02,4.739022e+02,1.509080e+02
126,2019-06-27 13:57:47.718000,4.200000,3.963977e+02,2.776801e+02,5.076125e+02,3.109148e+02,4.381907e+02,2.492834e+02,4.731606e+02,1.493176e+02
127,2019-06-27 13:57:47.752000,4.234000,3.941219e+02,2.773876e+02,5.156818e+02,3.083872e+02,4.409832e+02,2.502484e+02,4.729167e+02,1.485344e+02
128,2019-06-27 13:57:47.785000,4.267000,3.902259e+02,2.783012e+02,5.287355e+02,3.088467e+02,4.377338e+02,2.537085e+02,4.719396e+02,1.497483e+02
129,2019-06-27 13:57:47.818000,4.300000,3.907563e+02,2.741666e+02,5.131776e+02,3.079738e+02,4.348243e+02,2.655491e+02,4.724661e+02,1.501439e+02
130,2019-06-27 13:57:47.852000,4.334000,3.968810e+02,2.733483e+02,5.021497e+02,3.056927e+02,4.360538e+02,2.647510e+02,4.718392e+02,1.514986e+02
131,2019-06-27 13:57:47.885000,4.367000,4.054796e+02,2.806924e+02,5.046132e+02,2.992264e+02,4.418684e+02,2.693609e+02,4.740826e+02,1.527227e+02
132,2019-06-27 13:57:47.918000,4.400000,4.067505e+02,2.786982e+02,5.214055e+02,3.039878e+02,4.465435e+02,2.573062e+02,4.737531e+02,1.538060e+02
133,2019-06-27 13:57:47.952000,4.434000,4.047891e+02,2.731426e+02,5.252620e+02,3.088445e+02,4.488929e+02,2.504348e+02,4.734848e+02,1.529177e+02
134,2019-06-27 13:57:47.985000,4.467000,4.032249e+02,2.751399e+02,5.168615e+02,3.082409e+02,4.506304e+02,2.442869e+02,4.713650e+02,1.497330e+02
135,2019-06-27 13:57:48.018000,4.500000,4.053534e+02,2.699929e+02,5.120458e+02,3.207285e+02,4.400300e+02,2.466106e+02,4.722247e+02,1.486813e+02
136,2019-06-27 13:57:48.052000,4.534000,4.076673e+02,2.746174e+02,5.037387e+02,3.155148e+02,4.404763e+02,2.425948e+02,4.759315e+02,1.482821e+02
137,2019-06-27 13:57:48.085000,4.567000,4.110144e+02,2.948739e+02,5.102173e+02,3.111886e+02,4.468282e+02,2.369547e+02,4.770505e+02,1.505847e+02
138,2019-06-27 13:57:48.118000,4.600000,4.161393e+02,2.812905e+02,5.135306e+02,3.061289e+02,4.515517e+02,2.269555e+02,4.780657e+02,1.519363e+02
139,2019-06-27 13:57:48.152000,4.634000,4.237635e+02,2.761776e+02,5.160070e+02,3.047765e+02,4.516509e+02,2.245522e+02,4.776375e+02,1.529788e+02
140,2019-06-27 13:57:48.185000,4.667000,4.328528e+02,2.750568e+02,5.093236e+02,3.064408e+02,4.472928e+02,2.338887e+02,4.742478e+02,1.544441e+02
141,2019-06-27 13:57:48.218000,4.700000,4.246047e+02,2.824146e+02,5.066107e+02,2.928878e+02,4.461241e+02,2.262948e+02,4.726775e+02,1.553128e+02
142,2019-06-27 13:57:48.252000,4.734000,4.204768e+02,2.819514e+02,5.036155e+02,2.846034e+02,4.473602e+02,2.200937e+02,4.693582e+02,1.554314e+02
143,2019-06-27 13:57:48.285000,4.767000,4.227253e+02,2.894563e+02,5.001610e+02,2.741371e+02,4.471666e+02,2.169332e+02,4.676624e+02,1.526490e+02
144,2019-06-27 13:57:48.318000,4.800000,4.217877e+02,2.864333e+02,4.951778e+02,2.629852e+02,4.485947e+02,2.158513e+02,4.689908e+02,1.440584e+02
145,2019-06-27 13:57:48.352000,4.834000,4.160172e+02,2.756873e+02,4.957744e+02,2.585769e+02,4.467500e+02,2.112351e+02,4.704036e+02,1.397956e+02
146,2019-06-27 13:57:48.385000,4.867000,4.140826e+02,2.695656e+02,4.971378e+02,2.596007e+02,4.414847e+02,2.084026e+02,4.708246e+02,1.377671e+02
147,2019-06-27 13:57:48.418000,4.900000,4.129006e+02,2.827898e+02,4.885144e+02,2.620935e+02,4.355597e+02,2.120844e+02,4.722025e+02,1.373823e+02
148,2019-06-27 13:57:48.452000,4.934000,4.105908e+02,2.737370e+02,4.916191e+02,2.606299e+02,4.353583e+02,2.222692e+02,4.630612e+02,1.464621e+02
149,2019-06-27 13:57:48.485000,4.967000,4.088830e+02,2.735127e+02,4.820796e+02,2.593734e+02,4.369009e+02,2.212172e+02,4.618401e+02,1.494567e+02
150,2019-06-27 13:57:48.518000,5.000000,4.154207e+02,2.766523e+02,4.878371e+02,2.612053e+02,4.347859e+02,2.090172e+02,4.653245e+02,1.447559e+02
151,2019-06-27 13:57:48.552000,5.034000,4.130336e+02,2.837774e+02,4.855779e+02,2.559888e+02,4.404119e+02,2.035874e+02,4.670638e+02,1.460859e+02
152,2019-06-27 13:57:48.585000,5.067000,4.100860e+02,2.838047e+02,4.893029e+02,2.517850e+02,4.490628e+02,2.003770e+02,4.672394e+02,1.437828e+02
153,2019-06-27 13:57:48.618000,5.100000,4.138066e+02,2.831410e+02,4.831086e+02,2.496725e+02,4.458115e+02,2.025386e+02,4.651136e+02,1.421096e+02
154,2019-06-27 13:57:48.652000,5.134000,4.161612e+02,2.834258e+02,4.820682e+02,2.490282e+02,4.460135e+02,2.262692e+02,4.659700e+02,1.416824e+02
155,2019-06-27 13:57:48.685000,5.167000,4.160721e+02,2.763346e+02,4.875542e+02,2.473635e+02,4.408132e+02,2.261167e+02,4.653603e+02,1.427710e+02
156,2019-06-27 13:57:48.718000,5.200000,4.172192e+02,2.741313e+02,4.816368e+02,2.491926e+02,4.409108e+02,2.369432e+02,4.654180e+02,1.443176e+02
157,2019-06-27 13:57:48.752000,5.234000,4.217806e+02,2.966468e+02,4.813085e+02,2.537894e+02,4.430640e+02,2.422320e+02,4.663986e+02,1.447642e+02
