0,31.517,32.495,33.263,39.38,37.907,39.137,35.39,28.853,25.473,25.866,26.838,27.293,28.791,27.503,25.304,23.636,22.373,22.695,22.481,23.828,23.444,23.167,22.803,21.678,20.017,20.808,20.499,21.224,21.243,21.419,20.874,19.89,19.597,19.508,19.794,19.794,19.84,20.03,19.419,18.982,18.972,19.161,19.312,19.477,19.33,19.182,18.982,18.777,18.745,19.122,19.026,19.062,19.181,19.152,19.241,18.597,18.687,18.506,18.507,18.665,18.596,18.901,18.704,18.472,18.542,18.346,18.49,18.525,18.444,18.434,18.328,18.378,18.623,18.526,18.507,18.669,18.591,18.49,18.597,18.411
0.016,32.546,33.64,35.033,41.47,39.702,39.762,37.212,29.272,25.927,26.651,27.432,27.579,28.915,27.784,25.847,23.934,23.208,22.953,23.23,24.23,24.337,23.381,23.529,21.917,20.413,20.896,21.2,21.376,21.637,21.637,21.006,20.145,19.617,19.552,20.069,20.029,20.083,20.089,19.508,19.121,19.062,19.161,19.347,19.576,19.33,19.162,19.042,18.723,18.844,19.082,19.08,19.04,19.121,19.152,19.134,18.633,18.686,18.585,18.812,18.685,18.65,18.884,18.758,18.544,18.542,18.382,18.472,18.597,18.476,18.434,18.328,18.428,18.689,18.543,18.507,18.651,18.558,18.49,18.543,18.411
0.033,34.162,35.14,36.449,44.281,42.042,41.38,39.252,30.774,25.927,26.653,28.126,28.028,29.2,27.946,25.951,24.125,23.188,23.912,24.568,24.59,25.115,23.467,23.912,21.917,20.765,21.42,21.258,21.486,22.179,22.157,21.399,20.635,19.715,19.796,20.363,20.323,20.37,20.382,19.552,19.161,19.186,19.3,19.507,19.556,19.441,19.241,19.12,18.759,18.784,19.043,19.08,19.063,19.22,19.187,19.134,18.543,18.651,18.685,18.705,18.665,18.632,18.901,18.758,18.633,18.542,18.417,18.489,18.525,18.46,18.435,18.364,18.411,18.64,18.579,18.507,18.598,18.574,18.543,18.525,18.411
0.051,35.616,37.09,38.665,47.114,43.999,42.523,40.525,31.32,26.425,27.599,28.167,28.211,28.94,28.112,25.93,24.189,23.465,24.269,24.822,25.262,26.385,25.07,24.273,22.242,21.028,21.529,21.703,22.566,22.329,22.503,21.898,20.811,19.833,20.237,20.363,20.519,20.37,20.675,19.885,19.102,19.204,19.34,19.507,19.951,19.53,19.596,19.2,18.884,18.824,19.102,19.17,19.152,19.22,19.062,19.205,18.525,18.632,18.685,18.705,18.645,18.668,18.883,18.686,18.651,18.623,18.417,18.525,18.525,18.492,18.435,18.346,18.411,18.64,18.363,18.507,18.615,18.542,18.489,18.454,18.46
0.067,36.783,39.32,41.236,48.483,46.691,43.867,40.119,31.94,26.591,27.801,30.258,28.76,28.94,28.732,26.51,24.714,23.871,24.798,25.49,26.282,27.452,25.803,24.274,22.522,21.398,21.942,21.973,23.233,22.761,22.847,22.718,20.83,20.304,20.48,20.48,21.063,20.59,20.695,20.017,19.36,19.258,19.38,19.56,20.087,19.597,20.008,19.339,18.919,18.964,19.102,19.205,19.286,19.221,19.116,19.187,18.489,18.632,18.705,18.669,18.804,18.56,18.937,18.668,18.633,18.64,18.417,18.543,18.561,18.574,18.507,18.4,18.411,18.672,18.49,18.507,18.633,18.525,18.417,18.454,18.46
0.085,37.548,41.745,44.515,49.829,49.399,46.506,39.284,32.221,26.896,28.067,31.8,29.584,29.022,28.665,26.737,24.903,24.147,25.112,25.99,26.489,27.514,25.949,24.759,22.888,21.984,22.653,22.778,23.318,23.445,23.125,22.589,21.025,20.811,20.524,20.87,21.336,21.225,20.831,20.433,19.695,19.454,19.793,19.756,20.323,19.752,19.969,19.516,19.098,19.003,19.122,19.223,19.308,19.26,19.151,19.294,18.472,18.632,18.805,18.687,18.745,18.542,18.991,18.704,18.704,18.721,18.525,18.579,18.561,18.574,18.507,18.4,18.411,18.721,18.705,18.633,18.651,18.591,18.543,18.49,18.411
0.102,37.38,44.296,46.292,50.339,50.871,49.628,38.514,32.196,27.154,28.108,32.06,31.288,29.183,29.222,26.82,25.093,24.294,25.238,26.177,26.654,27.537,26.116,24.823,22.91,22.696,22.718,23.632,24.274,24.717,23.634,22.654,21.352,20.772,20.655,21.316,21.818,21.463,21.585,20.852,19.735,19.454,19.813,19.914,20.323,20.259,19.989,19.536,19.116,19.103,19.142,19.312,19.352,19.379,19.258,19.276,18.49,18.686,18.705,18.669,18.804,18.542,18.991,18.776,18.686,18.721,18.471,18.561,18.543,18.574,18.543,18.328,18.395,18.737,18.705,18.651,18.669,18.623,18.543,18.508,18.444
0.119,37.316,44.277,45.984,48.772,47.539,50.161,37.543,31.912,27.53,28.92,31.649,32.374,29.264,29.245,26.84,25.282,24.884,25.61,27.395,26.82,27.476,26.366,25.032,23.165,22.889,23.424,23.84,24.379,24.759,23.911,22.847,21.662,21.181,20.786,21.529,22.223,21.92,21.644,21.7,20.225,19.667,20.479,20.39,20.537,20.37,20.048,19.635,19.24,19.28,19.241,19.543,19.352,19.478,19.258,19.312,18.508,18.758,18.705,18.669,18.764,18.542,18.973,18.758,18.705,18.77,18.489,18.651,18.615,18.591,18.596,18.31,18.411,18.737,18.776,18.597,18.669,18.623,18.508,18.507,18.477
0.136,35.32,43.154,46.725,48.116,44.437,46.825,36.37,31.137,27.46,30.459,30.721,32.151,29.565,29.268,26.985,25.241,25.116,26.422,29.478,27.414,27.416,26.859,25.575,23.507,22.889,23.552,24.349,24.464,25.053,24.314,22.975,21.605,21.161,21.355,21.993,22.394,22.308,21.799,21.592,20.167,19.862,20.479,20.479,20.791,20.568,20.245,19.87,19.293,19.339,19.91,19.72,19.64,19.577,19.365,19.33,18.543,18.83,18.745,18.92,18.844,18.65,19.062,18.758,18.705,18.803,18.543,18.722,18.651,18.607,18.614,18.31,18.362,18.802,18.705,18.669,18.687,18.672,18.561,18.454,18.46
0.154,33.017,42.397,44.688,47.299,41.544,44.506,34.249,30.269,27.997,32.436,30.444,31.235,29.824,29.841,27.415,25.576,25.534,26.755,29.883,28.776,27.601,27.128,25.847,23.571,22.91,24.062,24.705,24.925,25.368,24.654,23.828,22.275,21.316,22.287,22.51,23.043,23.446,22.433,21.767,20.673,19.915,20.87,20.936,21.121,20.744,20.635,20.009,19.471,19.359,20.107,19.774,19.596,19.695,19.579,19.49,18.722,18.847,18.904,19.009,18.983,18.65,19.098,18.776,18.741,18.835,18.561,18.722,18.669,18.607,18.65,18.328,18.46,18.721,18.705,18.686,18.705,18.721,18.597,18.508,18.574
