0,28.83,30.461,30.901,30.801,31.709,31.206,30.183,27.599,22.543,23.083,22.976,23.147,23.104,23.058,23.018,22.631,22.567,22.847,22.632,23.04,22.911,22.654,22.396,22.158,22.201,22.697,22.606,22.675,22.632,22.523,22.675,22.05,22.127,22.417,22.529,22.702,22.482,22.395,22.31,22.377,22.292,22.376,22.395,22.415,22.288,22.357,22.089,22.102,22.204,22.011,22.102,22.093,21.8,22.067,22.05,21.79,21.72,21.8,21.738,21.992,22.154,21.825,21.929,21.808,21.893,21.895,21.634,21.443,21.387,21.738,21.721,21.688,21.545,21.739,21.686,21.617,21.735,21.772,21.512,21.608
0.016,29.175,30.521,31.02,31.216,31.571,31.363,30.084,27.802,22.592,23.146,22.912,23.147,23.104,23.082,22.975,22.631,22.718,22.868,22.632,23.019,22.997,22.718,22.439,22.158,22.266,22.847,22.72,22.675,22.632,22.782,22.718,22.146,22.146,22.438,22.568,22.702,22.568,22.357,22.266,22.377,22.395,22.453,22.481,22.434,22.288,22.319,22.089,22.102,22.223,22.069,22.102,22.072,21.8,22.049,22.171,21.72,21.946,21.8,21.721,21.992,22.154,21.825,21.929,21.825,21.908,21.807,21.634,21.443,21.387,21.721,21.738,21.672,21.529,21.739,21.669,21.617,21.688,21.807,21.529,21.687
0.032,29.175,30.501,31.079,31.156,31.59,31.768,30.124,27.86,22.813,23.083,23.061,23.232,22.997,23.229,22.976,22.631,22.48,22.868,22.718,23.04,23.018,22.783,22.352,22.158,22.46,23.04,22.682,22.675,22.632,22.674,22.739,22.107,22.165,22.525,22.625,22.721,22.739,22.338,22.309,22.338,22.395,22.434,22.481,22.491,22.352,22.396,22.108,22.102,22.204,22.088,22.102,22.137,21.819,22.032,22.137,21.721,21.72,21.8,21.756,21.934,22.102,21.773,21.859,21.825,21.861,21.703,21.634,21.46,21.435,21.755,21.756,21.64,21.529,21.739,21.669,21.634,21.625,21.738,21.529,21.703
0.049,29.313,30.581,31.373,32.019,31.902,32.171,30.282,28.004,22.813,23.104,23.082,23.232,23.104,23.4,23.018,22.803,22.48,22.911,22.718,23.083,23.061,22.847,22.374,22.288,22.46,23.04,22.682,22.697,22.675,22.589,22.782,22.107,22.185,22.525,22.721,22.759,22.804,22.758,22.288,22.358,22.464,22.415,22.516,22.491,22.632,22.415,22.184,22.102,22.223,22.088,22.136,22.072,21.838,22.032,22.067,21.738,21.807,21.8,21.773,21.954,22.068,21.703,21.842,21.807,21.782,21.686,21.669,21.53,21.419,21.79,21.738,21.656,21.434,21.807,21.686,21.652,21.64,21.738,21.547,21.687
0.066,29.336,31.175,31.548,32.373,32.116,32.728,30.675,27.963,22.837,23.104,23.189,23.339,23.168,23.4,23.168,22.867,22.48,22.933,22.783,23.19,23.147,23.04,22.482,22.288,22.46,23.04,22.74,22.89,22.846,22.869,22.782,22.126,22.338,22.589,22.759,22.797,22.804,22.816,22.288,22.396,22.499,22.415,22.516,22.568,22.611,22.434,22.184,22.102,22.223,22.261,22.257,22.093,21.858,22.119,22.153,21.738,21.807,21.8,21.825,21.954,22.05,21.703,21.807,21.755,21.909,21.756,21.669,21.565,21.561,21.773,21.704,21.625,21.703,21.807,21.686,21.669,21.656,21.808,21.599,21.687
0.083,29.627,31.509,31.487,32.954,32.505,33.172,30.695,27.963,22.837,23.211,23.232,23.36,23.168,23.425,23.168,22.846,22.545,23.169,23.019,23.445,23.189,23.168,22.589,22.331,22.439,23.04,22.74,22.933,22.932,22.847,22.803,22.261,22.28,22.589,22.759,22.874,22.868,22.739,22.417,22.396,22.499,22.472,22.602,22.625,22.654,22.415,22.242,22.153,22.146,22.261,22.309,22.33,21.896,22.101,22.205,21.807,21.945,21.838,21.842,21.973,22.136,21.703,21.79,21.79,21.94,21.808,21.669,21.599,21.561,21.807,21.808,21.625,21.672,21.79,21.825,21.669,21.656,21.773,21.581,21.813
0.1,29.604,31.724,31.565,33.553,32.524,33.37,31.245,28.344,22.837,23.211,23.339,23.594,23.382,23.425,23.168,22.846,22.653,23.211,23.083,23.637,23.233,23.147,22.632,22.331,22.439,23.061,22.74,22.976,22.932,22.847,22.782,22.089,22.319,22.589,22.759,22.931,22.847,22.778,22.417,22.396,22.499,22.472,22.585,22.835,22.846,22.492,22.28,22.171,22.223,22.299,22.344,22.352,21.896,22.102,22.171,21.825,21.876,21.819,21.912,22.184,22.102,21.651,21.825,21.877,21.924,21.79,21.669,21.895,21.561,21.79,21.825,21.641,21.688,21.773,21.825,21.721,21.656,21.808,21.599,21.829
0.117,29.557,31.999,31.741,33.651,32.872,33.858,31.264,28.689,22.837,23.339,23.403,23.637,23.616,23.522,23.361,22.954,22.675,23.318,23.169,23.595,23.403,23.168,22.804,22.331,22.568,23.083,22.74,23.019,22.954,22.826,22.803,22.165,22.261,22.589,22.759,22.969,22.74,22.835,22.417,22.377,22.499,22.472,22.585,22.797,22.846,22.492,22.185,22.136,22.242,22.28,22.344,22.374,21.935,22.084,22.24,21.842,21.894,21.819,21.86,22.165,22.119,21.755,21.929,21.912,21.877,21.825,21.703,21.895,21.561,21.773,21.808,21.529,21.703,21.756,21.808,21.704,21.656,21.773,21.599,21.845
0.135,30.539,32.409,32.153,33.824,33.395,34.469,32.172,29.379,22.911,23.638,23.531,23.849,23.679,23.571,23.574,23.082,22.739,23.318,23.275,23.595,23.552,23.168,22.975,22.61,22.568,23.125,22.835,23.105,23.125,23.061,22.889,22.338,22.319,22.718,22.93,23.007,22.74,22.893,22.719,22.606,22.568,22.472,22.568,22.816,22.803,22.492,22.28,22.153,22.242,22.299,22.327,22.46,21.973,22.102,22.291,21.877,21.98,21.877,21.877,22.165,22.119,21.825,22.223,21.963,21.893,21.86,21.703,21.894,21.829,21.98,21.877,21.593,21.719,21.756,21.895,21.79,21.751,22.05,21.686,21.845
0.152,30.561,32.584,32.702,33.9,33.551,34.645,32.526,29.579,23.083,23.68,23.658,24.082,23.765,23.643,23.637,23.189,22.975,23.382,23.297,23.872,23.68,23.211,23.04,22.761,22.718,23.338,22.949,23.147,23.232,23.104,22.933,22.3,22.491,23.039,22.949,23.159,22.847,23.045,22.74,22.606,22.876,23.196,22.911,22.969,22.825,22.664,22.395,22.154,22.434,22.414,22.72,22.525,21.973,22.153,22.343,21.929,21.963,21.993,21.929,22.165,22.136,21.842,22.206,21.963,21.877,21.894,21.755,21.877,21.908,21.859,21.894,21.672,21.814,21.79,21.947,21.79,21.767,22.033,21.669,21.955
0.169,30.721,32.74,32.856,34.171,34.231,35.081,33.032,29.76,23.132,23.808,23.658,24.294,23.808,23.692,23.68,23.232,22.996,23.382,23.361,23.893,23.68,23.275,23.19,22.89,22.761,23.36,23.006,23.361,23.425,23.126,22.997,22.434,22.625,23.061,22.949,23.348,22.997,23.083,22.74,22.644,22.894,23.196,22.928,23.101,22.868,22.664,22.434,22.24,22.491,22.51,22.635,22.525,22.07,22.222,22.429,21.998,21.98,22.031,22.085,22.165,22.24,21.911,22.206,21.963,21.909,21.929,21.773,21.929,21.908,21.928,21.894,21.735,21.829,21.825,21.929,22.154,22.049,22.032,21.686,22.034
0.185,30.79,33.09,33.498,34.439,34.381,35.69,33.186,30.198,23.107,23.956,23.68,24.272,23.914,23.716,23.786,23.231,23.018,23.467,23.659,23.978,23.68,23.382,23.254,23.061,22.804,23.381,23.006,23.382,23.51,23.254,23.168,22.587,22.625,23.061,23.026,23.348,23.083,23.102,22.847,22.702,22.911,23.196,22.911,23.006,22.954,22.835,22.491,22.24,22.51,22.51,22.859,22.503,22.147,22.239,22.429,21.963,22.032,22.012,22.05,22.146,22.275,21.963,22.257,21.963,21.971,21.981,21.79,21.912,21.924,21.894,21.963,21.798,21.908,21.825,21.912,22.137,22.018,21.998,21.686,21.987
0.202,31.041,33.149,33.746,35.15,34.725,35.949,33.784,30.559,23.4,24.041,23.68,24.209,23.998,23.862,23.956,23.275,23.211,23.616,23.637,24.041,23.702,23.404,23.212,23.083,22.804,23.53,23.063,23.446,23.51,23.36,23.296,22.644,22.644,23.189,23.045,23.386,23.04,23.121,22.869,22.759,22.911,23.177,22.928,23.329,22.954,22.854,22.568,22.361,22.53,22.51,22.842,22.675,22.204,22.205,22.533,22.033,22.049,22.108,22.068,22.165,22.275,21.981,22.292,21.929,22.019,22.033,21.79,21.964,21.94,21.859,21.963,21.783,21.971,21.929,21.946,21.998,22.081,21.929,21.772,21.971
0.218,31.175,33.786,34.499,36.281,35.597,36.316,34.171,30.756,23.4,23.996,23.68,24.272,24.019,23.983,23.743,23.275,23.168,23.616,23.637,24.041,23.723,23.722,23.233,23.019,22.804,23.551,23.216,23.425,23.531,23.382,23.382,22.702,22.74,23.147,23.026,23.405,23.254,23.387,22.869,22.854,22.894,23.158,23.082,23.481,23.019,22.911,22.568,22.465,22.53,22.548,22.859,22.761,22.376,22.205,22.533,22.102,21.998,22.127,22.033,22.222,22.361,21.929,22.292,21.981,22.082,22.016,21.807,21.981,21.94,21.876,21.963,21.783,21.939,21.877,22.033,22.016,22.081,21.963,21.842,21.939
0.235,31.334,34.117,34.42,36.526,36.127,36.959,34.418,30.973,23.4,24.018,23.659,24.272,24.125,24.032,23.786,23.253,23.168,23.616,23.595,24.062,23.956,23.722,23.382,22.954,22.826,23.53,23.254,23.531,23.595,23.361,23.382,22.682,22.759,23.168,23.045,23.424,23.339,23.387,22.933,22.873,22.808,23.139,23.048,23.481,23.019,23.14,22.568,22.516,22.53,22.567,22.653,22.782,22.319,22.188,22.516,22.05,22.067,22.203,22.051,22.261,22.361,22.24,22.275,21.981,22.082,22.085,21.79,21.929,21.956,21.929,21.963,21.783,21.923,22.085,22.016,22.05,22.176,22.05,21.894,21.971
0.251,31.378,34.593,35.239,37.255,36.994,37.258,34.745,31.129,23.4,23.615,23.765,24.293,24.147,24.032,23.786,23.253,23.125,23.616,23.595,24.211,24.02,23.871,23.382,22.911,22.89,23.508,23.292,23.68,23.638,23.489,23.361,22.721,22.778,23.211,23.159,23.443,23.297,23.406,22.976,22.854,22.825,23.234,23.048,23.444,23.04,23.178,22.72,22.482,22.549,22.682,22.67,22.804,22.338,22.24,22.498,21.981,22.136,22.203,22.051,22.26,22.378,22.258,22.257,21.981,22.145,22.068,21.877,21.929,21.94,21.946,21.963,21.783,21.829,22.033,22.085,21.964,22.191,22.119,21.945,21.908
0.268,31.401,34.554,35.847,37.294,37.215,37.683,35.03,31.916,23.449,24.209,23.808,24.293,24.168,24.176,24.02,23.232,23.104,23.637,23.659,24.21,24.062,23.892,23.404,22.997,22.869,23.551,23.311,23.914,23.701,23.51,23.446,22.721,22.778,23.338,23.178,23.519,23.297,23.444,23.04,22.911,22.859,23.234,23.031,23.387,23.061,23.102,22.701,22.551,22.549,22.644,22.636,22.804,22.261,22.326,22.533,22.033,22.171,22.203,22.085,22.299,22.378,22.292,22.275,21.981,22.129,22.154,21.998,21.929,21.94,21.894,21.981,21.767,21.828,21.912,22.085,21.981,22.176,22.119,21.945,21.939
0.285,31.401,34.534,35.96,37.572,37.327,37.916,35.449,31.973,23.498,24.167,23.872,24.293,24.253,24.611,24.147,23.467,23.125,23.637,23.723,24.21,24.062,23.892,23.467,22.954,22.826,23.573,23.368,23.871,23.701,23.574,23.488,23.043,22.74,23.147,23.159,23.576,23.403,23.444,23.082,22.968,22.859,23.177,23.014,23.387,23.126,23.216,22.72,22.568,22.587,22.644,22.722,22.783,22.319,22.361,22.516,22.015,22.119,22.203,22.12,22.184,22.344,22.275,22.292,21.964,22.097,22.154,21.964,22.015,21.909,21.946,21.998,21.846,21.86,22.05,22.137,21.998,22.176,22.102,21.928,22.05
0.302,31.425,34.536,35.98,37.684,37.382,38.484,35.487,32.111,23.522,24.209,24.169,24.547,24.443,24.708,24.126,23.637,23.19,23.616,23.765,24.274,24.062,24.062,23.467,22.933,22.847,23.573,23.368,23.935,23.829,23.553,23.446,22.987,22.74,23.233,23.14,23.576,23.361,23.425,23.125,23.101,23.031,23.196,23.031,23.406,23.126,23.292,22.796,22.585,22.625,22.644,22.671,22.783,22.376,22.326,22.516,22.102,22.153,22.165,22.085,22.184,22.413,22.154,22.274,21.998,22.113,22.292,21.998,22.015,21.909,21.929,22.033,21.846,22.018,22.206,22.258,22.067,22.16,22.085,21.928,22.16
0.319,31.425,34.613,35.942,37.48,37.383,38.358,35.506,32.091,23.74,24.399,24.485,24.674,24.569,24.874,24.168,23.658,23.168,23.616,23.829,24.146,24.041,24.062,23.467,22.976,22.954,23.573,23.425,24.084,23.829,23.595,23.531,23.025,22.759,23.275,23.14,23.595,23.382,23.595,23.189,23.082,23.065,23.177,23.014,23.444,23.339,23.367,22.892,22.654,22.625,22.644,22.688,22.718,22.643,22.309,22.55,22.137,22.153,22.203,22.068,22.164,22.481,22.154,22.274,21.998,22.16,22.171,21.998,22.067,21.987,21.98,22.085,21.846,22.002,22.189,22.275,22.067,22.222,22.102,21.98,22.144
0.336,31.425,34.613,35.715,37.257,37.163,38.358,35.506,32.168,23.813,24.504,24.464,24.905,24.737,24.971,24.443,24.061,23.19,23.616,23.808,24.168,24.062,23.956,23.489,22.89,22.912,23.573,23.444,24.02,23.871,23.595,23.659,23.006,22.797,23.382,23.292,23.576,23.425,23.614,23.275,23.197,23.065,23.177,23.134,23.557,23.403,23.348,22.911,22.637,22.625,22.644,22.671,22.697,22.663,22.43,22.55,22.137,22.136,22.203,22.033,22.242,22.43,22.188,22.275,22.016,22.176,22.154,21.998,22.067,21.987,21.98,22.171,22.05,22.034,22.189,22.275,22.05,22.222,22.102,21.997,22.144
0.354,31.425,34.71,35.715,37.109,36.996,38.085,35.506,32.129,24.056,24.693,24.696,25.01,25.032,25.043,24.549,24.125,23.318,23.679,23.829,24.316,24.316,23.956,23.553,22.976,22.933,23.594,23.425,24.02,23.871,23.595,23.68,23.006,22.835,23.361,23.349,23.614,23.68,23.614,23.189,23.216,23.065,23.139,23.185,23.557,23.403,23.386,22.949,22.671,22.644,22.987,22.688,22.826,22.759,22.464,22.808,22.189,22.136,22.242,22.033,22.242,22.43,22.171,22.223,21.998,22.176,22.119,21.98,22.067,22.222,21.998,22.206,22.035,22.081,22.189,22.275,22.016,22.285,22.067,22.118,22.206
0.371,31.561,35.372,35.715,37.036,37.072,38.085,35.563,31.912,24.635,25.82,25.095,25.846,26.034,25.83,25.535,24.463,23.297,23.701,23.808,24.337,24.295,23.977,23.467,23.04,22.954,23.615,23.406,23.956,23.871,23.638,23.722,23.139,22.892,23.425,23.463,23.784,23.68,23.633,23.211,23.197,23.1,23.139,23.338,23.595,23.445,23.462,22.987,22.619,22.587,23.139,22.74,22.911,22.759,22.464,22.825,22.171,22.188,22.242,22.068,22.261,22.481,22.223,22.24,22.033,22.191,22.119,21.98,22.067,22.269,21.998,22.206,21.956,22.113,22.189,22.223,22.016,22.254,22.085,22.153,22.191
0.387,31.719,35.523,35.679,37.036,37.146,38.191,35.488,31.912,25.473,26.093,25.471,26.261,26.18,25.996,25.618,24.505,23.509,23.85,23.829,24.253,24.295,24.104,23.764,23.04,22.976,23.679,23.368,23.956,23.85,23.616,23.701,23.12,22.892,23.403,23.482,23.803,23.68,23.633,23.211,23.159,23.117,23.12,23.356,23.727,23.467,23.595,23.14,22.688,22.663,23.1,22.74,22.654,22.74,22.498,22.825,22.171,22.222,22.241,22.033,22.357,22.619,22.257,22.257,22.05,22.144,22.154,22.032,22.067,22.301,22.015,22.24,21.987,22.081,22.275,22.206,22.016,22.254,22.085,22.153,22.175
0.404,32.233,36.437,35.773,37.449,37.537,38.299,35.717,31.932,25.642,26.238,25.806,26.51,26.18,26.234,25.618,24.484,23.509,23.935,24.21,24.421,24.506,24.252,23.956,23.147,22.976,23.679,23.368,23.999,23.956,23.616,23.701,23.139,22.892,23.318,23.501,23.784,23.68,23.614,23.296,23.14,23.117,23.139,23.373,23.689,23.637,23.557,23.14,22.688,22.701,23.081,22.74,22.825,22.74,22.464,22.842,22.24,22.292,22.26,22.033,22.396,22.602,22.257,22.206,22.05,22.144,22.137,22.049,22.067,22.27,22.032,22.24,22.05,22.16,22.31,22.24,22.154,22.286,22.085,22.153,22.159
0.42,32.525,36.976,35.981,38.007,37.669,38.827,35.792,32.011,25.642,26.321,26.303,26.614,26.366,26.354,25.826,24.737,23.68,24.125,24.253,24.884,24.758,24.443,24.02,23.21,22.954,23.679,23.425,23.999,24.041,23.616,23.701,23.101,22.93,23.297,23.501,23.803,23.659,23.614,23.317,23.064,23.237,23.386,23.458,23.69,23.595,23.519,23.159,22.757,22.758,22.929,22.774,22.825,22.74,22.498,22.877,22.309,22.309,22.395,22.05,22.415,22.637,22.257,22.223,22.067,22.207,22.223,22.118,22.05,22.27,22.136,22.24,22.066,22.144,22.327,22.24,22.137,22.286,22.12,22.153,22.159
