frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
82,2019-06-27 14:49:00.943000,2.767000,3.506675e+02,2.020147e+02,4.147852e+02,2.330997e+02,3.893555e+02,2.106768e+02,4.063054e+02,1.162617e+02
83,2019-06-27 14:49:00.976000,2.800000,3.479173e+02,2.083646e+02,4.140630e+02,2.249258e+02,3.894751e+02,2.223823e+02,4.087056e+02,1.172201e+02
84,2019-06-27 14:49:01.009000,2.833000,3.506474e+02,2.084740e+02,4.162731e+02,2.199720e+02,3.900844e+02,1.868806e+02,4.110822e+02,1.179206e+02
85,2019-06-27 14:49:01.043000,2.867000,3.499460e+02,2.023148e+02,4.189809e+02,2.201689e+02,3.911223e+02,1.833931e+02,4.070515e+02,1.181366e+02
86,2019-06-27 14:49:01.076000,2.900000,3.508847e+02,2.003798e+02,4.111221e+02,2.191039e+02,3.907835e+02,2.027324e+02,4.068981e+02,1.251469e+02
87,2019-06-27 14:49:01.109000,2.933000,3.536077e+02,1.995217e+02,4.105064e+02,2.169703e+02,3.895492e+02,2.085776e+02,4.075647e+02,1.203821e+02
88,2019-06-27 14:49:01.143000,2.967000,3.562228e+02,1.973891e+02,4.167678e+02,2.340232e+02,3.923716e+02,2.001281e+02,3.993752e+02,1.199091e+02
89,2019-06-27 14:49:01.176000,3.000000,3.584075e+02,1.938571e+02,4.108049e+02,2.319208e+02,3.898617e+02,1.996642e+02,3.995602e+02,1.199448e+02
90,2019-06-27 14:49:01.209000,3.033000,3.632052e+02,1.927243e+02,4.053546e+02,2.261137e+02,3.902334e+02,2.047300e+02,4.016021e+02,1.193460e+02
91,2019-06-27 14:49:01.243000,3.067000,3.623291e+02,1.921737e+02,3.977700e+02,2.282396e+02,3.877644e+02,2.069961e+02,4.021004e+02,1.176196e+02
92,2019-06-27 14:49:01.276000,3.100000,3.520100e+02,1.930726e+02,3.980624e+02,2.247757e+02,3.859498e+02,1.884051e+02,4.077135e+02,1.170085e+02
93,2019-06-27 14:49:01.309000,3.133000,3.473145e+02,1.960290e+02,4.064660e+02,2.401822e+02,3.901932e+02,1.891694e+02,4.019559e+02,1.187784e+02
94,2019-06-27 14:49:01.343000,3.167000,3.483817e+02,1.961687e+02,4.045682e+02,2.430420e+02,3.891651e+02,2.121258e+02,3.965123e+02,1.171331e+02
95,2019-06-27 14:49:01.376000,3.200000,3.492553e+02,1.974252e+02,4.065114e+02,2.384240e+02,3.867461e+02,2.111019e+02,4.014997e+02,1.187034e+02
96,2019-06-27 14:49:01.409000,3.233000,3.492219e+02,1.986895e+02,4.052040e+02,2.483198e+02,3.889538e+02,2.062921e+02,4.026511e+02,1.194761e+02
97,2019-06-27 14:49:01.443000,3.267000,3.484485e+02,2.005561e+02,4.042487e+02,2.373540e+02,3.950127e+02,1.883563e+02,4.011245e+02,1.165777e+02
98,2019-06-27 14:49:01.476000,3.300000,3.477319e+02,2.007845e+02,4.005454e+02,2.315122e+02,3.957404e+02,2.035025e+02,3.967584e+02,1.171849e+02
99,2019-06-27 14:49:01.509000,3.333000,3.502473e+02,2.021412e+02,4.020185e+02,2.318798e+02,3.905950e+02,2.073316e+02,3.993562e+02,1.183814e+02
100,2019-06-27 14:49:01.543000,3.367000,3.482378e+02,1.986268e+02,4.044817e+02,2.322885e+02,3.867685e+02,1.846807e+02,4.029945e+02,1.199460e+02
101,2019-06-27 14:49:01.576000,3.400000,3.447954e+02,2.014279e+02,4.009298e+02,2.613345e+02,3.842477e+02,1.904108e+02,3.989979e+02,1.212867e+02
102,2019-06-27 14:49:01.609000,3.433000,3.422088e+02,2.358355e+02,3.983764e+02,2.689285e+02,3.845811e+02,1.998504e+02,3.974765e+02,1.217783e+02
103,2019-06-27 14:49:01.643000,3.467000,3.400350e+02,2.239043e+02,3.881908e+02,2.596898e+02,3.871213e+02,2.118577e+02,4.030306e+02,1.223499e+02
104,2019-06-27 14:49:01.676000,3.500000,3.369237e+02,2.127271e+02,3.825609e+02,2.586003e+02,3.837242e+02,2.257954e+02,4.009262e+02,1.241092e+02
105,2019-06-27 14:49:01.709000,3.533000,3.430637e+02,2.167673e+02,3.764444e+02,2.612526e+02,3.840891e+02,2.088526e+02,3.997791e+02,1.265804e+02
106,2019-06-27 14:49:01.743000,3.567000,3.453946e+02,2.246624e+02,3.689088e+02,2.644744e+02,3.848974e+02,2.039850e+02,3.978196e+02,1.293429e+02
107,2019-06-27 14:49:01.776000,3.600000,3.445392e+02,2.161549e+02,3.650642e+02,2.641830e+02,3.827497e+02,2.167270e+02,3.961823e+02,1.302246e+02
108,2019-06-27 14:49:01.809000,3.633000,3.427651e+02,2.086718e+02,3.633133e+02,2.832493e+02,3.772347e+02,2.107150e+02,4.004297e+02,1.304003e+02
109,2019-06-27 14:49:01.843000,3.667000,3.381743e+02,2.039809e+02,3.623624e+02,3.081806e+02,3.751878e+02,2.138856e+02,4.019359e+02,1.308913e+02
110,2019-06-27 14:49:01.876000,3.700000,3.346434e+02,2.022813e+02,3.593395e+02,2.912241e+02,3.762562e+02,2.093869e+02,3.976214e+02,1.310132e+02
