frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
11,2019-06-27 13:45:40.089000,0.367000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
12,2019-06-27 13:45:40.122000,0.400000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
13,2019-06-27 13:45:40.155000,0.433000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
14,2019-06-27 13:45:40.189000,0.467000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
15,2019-06-27 13:45:40.222000,0.500000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
16,2019-06-27 13:45:40.255000,0.533000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
17,2019-06-27 13:45:40.289000,0.567000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
18,2019-06-27 13:45:40.322000,0.600000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
19,2019-06-27 13:45:40.355000,0.633000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
20,2019-06-27 13:45:40.389000,0.667000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
21,2019-06-27 13:45:40.422000,0.700000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
22,2019-06-27 13:45:40.455000,0.733000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
23,2019-06-27 13:45:40.489000,0.767000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
24,2019-06-27 13:45:40.522000,0.800000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
25,2019-06-27 13:45:40.555000,0.833000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
26,2019-06-27 13:45:40.589000,0.867000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
27,2019-06-27 13:45:40.622000,0.900000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
28,2019-06-27 13:45:40.655000,0.933000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
29,2019-06-27 13:45:40.689000,0.967000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
30,2019-06-27 13:45:40.722000,1.000000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
31,2019-06-27 13:45:40.755000,1.033000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
32,2019-06-27 13:45:40.789000,1.067000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
33,2019-06-27 13:45:40.822000,1.100000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
34,2019-06-27 13:45:40.855000,1.133000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
35,2019-06-27 13:45:40.889000,1.167000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
36,2019-06-27 13:45:40.922000,1.200000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
37,2019-06-27 13:45:40.955000,1.233000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
38,2019-06-27 13:45:40.989000,1.267000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
39,2019-06-27 13:45:41.022000,1.300000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
40,2019-06-27 13:45:41.055000,1.333000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
41,2019-06-27 13:45:41.089000,1.367000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
42,2019-06-27 13:45:41.122000,1.400000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
43,2019-06-27 13:45:41.155000,1.433000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
44,2019-06-27 13:45:41.189000,1.467000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
45,2019-06-27 13:45:41.222000,1.500000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
46,2019-06-27 13:45:41.255000,1.533000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
47,2019-06-27 13:45:41.289000,1.567000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
48,2019-06-27 13:45:41.322000,1.600000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
49,2019-06-27 13:45:41.355000,1.633000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
50,2019-06-27 13:45:41.389000,1.667000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
51,2019-06-27 13:45:41.422000,1.700000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
52,2019-06-27 13:45:41.455000,1.733000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
53,2019-06-27 13:45:41.489000,1.767000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
54,2019-06-27 13:45:41.522000,1.800000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
55,2019-06-27 13:45:41.555000,1.833000,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01,7.999660e+01
56,2019-06-27 13:45:41.589000,1.867000,7.999660e+01,7.999660e+01,7.999660e+01,8.110098e+01,8.431423e+01,8.031435e+01,7.999660e+01,7.999660e+01
57,2019-06-27 13:45:41.622000,1.900000,7.999660e+01,7.999660e+01,8.041582e+01,8.280157e+01,9.787629e+01,8.638199e+01,7.999660e+01,7.999660e+01
58,2019-06-27 13:45:41.655000,1.933000,7.999660e+01,8.087160e+01,8.778187e+01,8.275959e+01,9.814810e+01,8.546503e+01,7.999660e+01,7.999660e+01
59,2019-06-27 13:45:41.689000,1.967000,7.999660e+01,8.140847e+01,1.074874e+02,8.284048e+01,8.759322e+01,9.188332e+01,7.999660e+01,7.999660e+01
60,2019-06-27 13:45:41.722000,2.000000,7.999660e+01,8.367979e+01,1.363356e+02,1.069874e+02,8.535814e+01,9.932584e+01,8.008122e+01,7.999660e+01
61,2019-06-27 13:45:41.755000,2.033000,7.999660e+01,1.607583e+02,1.117130e+02,1.381013e+02,8.597665e+01,9.743222e+01,7.999660e+01,7.999660e+01
62,2019-06-27 13:45:41.789000,2.067000,7.999660e+01,1.822716e+02,9.687675e+01,1.176724e+02,9.578716e+01,1.100095e+02,8.209307e+01,7.999660e+01
63,2019-06-27 13:45:41.822000,2.100000,7.999660e+01,1.441177e+02,1.040696e+02,1.049671e+02,1.003617e+02,1.094760e+02,8.277640e+01,7.999660e+01
64,2019-06-27 13:45:41.855000,2.133000,7.999660e+01,1.322274e+02,1.162069e+02,9.888498e+01,1.021136e+02,9.538593e+01,8.021925e+01,7.999660e+01
65,2019-06-27 13:45:41.889000,2.167000,7.999660e+01,1.225985e+02,1.205439e+02,9.936739e+01,9.092185e+01,9.649976e+01,8.011816e+01,7.999660e+01
66,2019-06-27 13:45:41.922000,2.200000,7.999660e+01,1.201017e+02,1.157909e+02,1.060093e+02,9.028993e+01,1.216575e+02,8.415801e+01,7.999660e+01
67,2019-06-27 13:45:41.955000,2.233000,8.350281e+01,1.140327e+02,1.224810e+02,1.449730e+02,1.028047e+02,1.322562e+02,9.585732e+01,8.013841e+01
68,2019-06-27 13:45:41.989000,2.267000,1.194822e+02,1.280004e+02,1.519758e+02,1.992425e+02,1.270124e+02,1.654850e+02,1.222522e+02,9.802641e+01
69,2019-06-27 13:45:42.022000,2.300000,1.421325e+02,1.442346e+02,1.753380e+02,2.088492e+02,1.433059e+02,1.866455e+02,1.385882e+02,1.108173e+02
70,2019-06-27 13:45:42.055000,2.333000,1.604398e+02,3.905357e+02,1.880547e+02,3.081733e+02,1.593765e+02,1.975328e+02,1.457290e+02,1.267424e+02
71,2019-06-27 13:45:42.089000,2.367000,1.641357e+02,5.588925e+02,2.529289e+02,3.614622e+02,1.770289e+02,2.527340e+02,2.166379e+02,1.401215e+02
72,2019-06-27 13:45:42.122000,2.400000,3.472681e+02,5.683561e+02,5.022790e+02,4.602601e+02,1.678512e+02,3.254302e+02,4.741225e+02,1.413887e+02
73,2019-06-27 13:45:42.155000,2.433000,4.951231e+02,5.400837e+02,5.677063e+02,4.681356e+02,2.707871e+02,3.308850e+02,4.993203e+02,1.361533e+02
74,2019-06-27 13:45:42.189000,2.467000,5.181258e+02,3.432457e+02,6.329470e+02,3.718333e+02,5.642240e+02,2.326178e+02,5.222853e+02,1.323189e+02
75,2019-06-27 13:45:42.222000,2.500000,4.884616e+02,2.597753e+02,6.032208e+02,3.588760e+02,6.083395e+02,2.926224e+02,5.076801e+02,1.686041e+02
76,2019-06-27 13:45:42.255000,2.533000,4.745061e+02,3.137100e+02,5.351901e+02,3.734084e+02,5.174055e+02,3.382251e+02,5.068499e+02,1.797596e+02
77,2019-06-27 13:45:42.289000,2.567000,5.151987e+02,3.247841e+02,5.203651e+02,3.727423e+02,5.348618e+02,3.444181e+02,5.186033e+02,1.858368e+02
78,2019-06-27 13:45:42.323000,2.601000,5.457062e+02,3.036638e+02,5.275541e+02,3.459020e+02,5.323495e+02,3.274934e+02,5.143862e+02,1.913324e+02
79,2019-06-27 13:45:42.356000,2.634000,5.357209e+02,2.456624e+02,5.093631e+02,2.911243e+02,5.329852e+02,2.617482e+02,4.816952e+02,1.882607e+02
80,2019-06-27 13:45:42.390000,2.668000,4.927970e+02,2.357067e+02,4.913412e+02,2.798035e+02,5.073874e+02,2.553059e+02,4.689962e+02,1.795292e+02
81,2019-06-27 13:45:42.423000,2.701000,4.794238e+02,2.284523e+02,4.742559e+02,2.732491e+02,4.979001e+02,2.441395e+02,4.502047e+02,1.744958e+02
82,2019-06-27 13:45:42.456000,2.734000,4.767592e+02,2.173136e+02,4.697419e+02,2.641977e+02,4.965904e+02,2.329001e+02,4.379844e+02,1.721934e+02
83,2019-06-27 13:45:42.490000,2.768000,4.770813e+02,2.140969e+02,4.670819e+02,2.527597e+02,4.893647e+02,2.293898e+02,4.371236e+02,1.690315e+02
84,2019-06-27 13:45:42.523000,2.801000,4.615268e+02,2.151436e+02,4.634571e+02,2.533652e+02,4.873844e+02,2.275231e+02,4.429808e+02,1.670011e+02
85,2019-06-27 13:45:42.556000,2.834000,4.702170e+02,2.176678e+02,4.540381e+02,2.556799e+02,4.810269e+02,2.226494e+02,4.396726e+02,1.668001e+02
86,2019-06-27 13:45:42.590000,2.868000,4.749638e+02,2.153140e+02,4.529099e+02,2.510227e+02,4.778419e+02,2.231095e+02,4.368201e+02,1.676380e+02
87,2019-06-27 13:45:42.623000,2.901000,4.716085e+02,2.142879e+02,4.532995e+02,2.425595e+02,4.758970e+02,2.192207e+02,4.383971e+02,1.685251e+02
88,2019-06-27 13:45:42.656000,2.934000,4.700058e+02,2.135876e+02,4.643558e+02,2.379758e+02,4.718647e+02,2.162272e+02,4.394017e+02,1.704290e+02
89,2019-06-27 13:45:42.690000,2.968000,4.643668e+02,2.123428e+02,4.615058e+02,2.405311e+02,4.626433e+02,2.189313e+02,4.376069e+02,1.699208e+02
90,2019-06-27 13:45:42.723000,3.001000,4.600185e+02,2.139616e+02,4.568877e+02,2.364450e+02,4.603060e+02,2.126172e+02,4.321730e+02,1.672803e+02
91,2019-06-27 13:45:42.756000,3.034000,4.616774e+02,2.146320e+02,4.558203e+02,2.356677e+02,4.632308e+02,2.098548e+02,4.314106e+02,1.648620e+02
92,2019-06-27 13:45:42.790000,3.068000,4.693882e+02,2.165653e+02,4.542166e+02,2.371080e+02,4.630388e+02,2.070150e+02,4.326598e+02,1.629476e+02
93,2019-06-27 13:45:42.823000,3.101000,4.659942e+02,2.148708e+02,4.548119e+02,2.319470e+02,4.598248e+02,2.035417e+02,4.293710e+02,1.513573e+02
94,2019-06-27 13:45:42.856000,3.134000,4.600817e+02,2.141544e+02,4.571248e+02,2.313654e+02,4.589598e+02,1.932202e+02,4.260708e+02,1.457888e+02
95,2019-06-27 13:45:42.890000,3.168000,4.585106e+02,2.165481e+02,4.557672e+02,2.353468e+02,4.584498e+02,1.939697e+02,4.245887e+02,1.430465e+02
96,2019-06-27 13:45:42.923000,3.201000,4.682647e+02,2.744969e+02,4.571621e+02,2.418754e+02,4.600408e+02,1.928005e+02,4.316343e+02,1.385678e+02
97,2019-06-27 13:45:42.956000,3.234000,4.720894e+02,2.271092e+02,4.640416e+02,2.420358e+02,4.596843e+02,1.936398e+02,4.284947e+02,1.416465e+02
98,2019-06-27 13:45:42.990000,3.268000,4.680204e+02,2.170039e+02,4.575118e+02,2.464487e+02,4.539113e+02,1.968789e+02,4.253530e+02,1.434707e+02
99,2019-06-27 13:45:43.023000,3.301000,4.695666e+02,2.167473e+02,4.510277e+02,2.709525e+02,4.491834e+02,1.901555e+02,4.221165e+02,1.398619e+02
100,2019-06-27 13:45:43.056000,3.334000,4.684757e+02,2.196993e+02,4.581317e+02,2.759696e+02,4.501758e+02,1.871775e+02,4.167853e+02,1.449536e+02
101,2019-06-27 13:45:43.090000,3.368000,4.649878e+02,2.227034e+02,4.572588e+02,2.665145e+02,4.498403e+02,1.865087e+02,4.183595e+02,1.557414e+02
102,2019-06-27 13:45:43.123000,3.401000,4.654758e+02,2.206738e+02,4.564179e+02,2.604721e+02,4.511929e+02,1.872801e+02,4.190923e+02,1.592862e+02
103,2019-06-27 13:45:43.156000,3.434000,4.668073e+02,2.229550e+02,4.572621e+02,2.574270e+02,4.577009e+02,2.061447e+02,4.306697e+02,1.601321e+02
104,2019-06-27 13:45:43.190000,3.468000,4.647519e+02,2.233228e+02,4.599501e+02,2.580307e+02,4.615646e+02,2.103276e+02,4.323694e+02,1.607369e+02
105,2019-06-27 13:45:43.223000,3.501000,4.633444e+02,2.221396e+02,4.572894e+02,2.587735e+02,4.614701e+02,2.154142e+02,4.328809e+02,1.617252e+02
106,2019-06-27 13:45:43.256000,3.534000,4.652426e+02,2.209204e+02,4.523132e+02,2.499602e+02,4.586963e+02,2.173286e+02,4.286006e+02,1.622345e+02
107,2019-06-27 13:45:43.290000,3.568000,4.635686e+02,2.292717e+02,4.511879e+02,2.437461e+02,4.499501e+02,2.150309e+02,4.282087e+02,1.639075e+02
108,2019-06-27 13:45:43.323000,3.601000,4.603932e+02,2.346104e+02,4.567648e+02,2.422335e+02,4.519612e+02,1.993743e+02,4.216290e+02,1.622920e+02
109,2019-06-27 13:45:43.356000,3.634000,4.531376e+02,2.303387e+02,4.648503e+02,2.423158e+02,4.510659e+02,1.945124e+02,4.198262e+02,1.593420e+02
110,2019-06-27 13:45:43.390000,3.668000,4.536172e+02,2.318069e+02,4.632073e+02,2.436250e+02,4.539684e+02,1.922305e+02,4.192849e+02,1.536199e+02
111,2019-06-27 13:45:43.423000,3.701000,4.566822e+02,2.341573e+02,4.620417e+02,2.445243e+02,4.515284e+02,1.924155e+02,4.202793e+02,1.518371e+02
112,2019-06-27 13:45:43.456000,3.734000,4.563163e+02,2.322991e+02,4.607372e+02,2.489836e+02,4.508333e+02,1.926348e+02,4.234433e+02,1.526872e+02
113,2019-06-27 13:45:43.490000,3.768000,4.557608e+02,2.281060e+02,4.604504e+02,2.578471e+02,4.489489e+02,1.961728e+02,4.253540e+02,1.523261e+02
114,2019-06-27 13:45:43.523000,3.801000,4.541365e+02,2.262072e+02,4.558595e+02,2.497045e+02,4.490797e+02,2.006947e+02,4.259855e+02,1.520431e+02
115,2019-06-27 13:45:43.556000,3.834000,4.547594e+02,2.237549e+02,4.563162e+02,2.502094e+02,4.521201e+02,1.997170e+02,4.240121e+02,1.512469e+02
116,2019-06-27 13:45:43.590000,3.868000,4.530446e+02,2.234461e+02,4.587735e+02,2.503723e+02,4.381644e+02,2.000610e+02,4.246137e+02,1.511325e+02
117,2019-06-27 13:45:43.623000,3.901000,4.518415e+02,2.235952e+02,4.647570e+02,2.464804e+02,4.403132e+02,2.074853e+02,4.243463e+02,1.532803e+02
118,2019-06-27 13:45:43.656000,3.934000,4.508077e+02,2.242083e+02,4.621239e+02,2.463008e+02,4.424850e+02,2.085835e+02,4.236906e+02,1.527131e+02
119,2019-06-27 13:45:43.690000,3.968000,4.504175e+02,2.254367e+02,4.546355e+02,2.471723e+02,4.463883e+02,2.084088e+02,4.214405e+02,1.538179e+02
120,2019-06-27 13:45:43.723000,4.001000,4.477243e+02,2.262943e+02,4.536107e+02,2.471535e+02,4.535916e+02,2.072260e+02,4.253702e+02,1.541246e+02
121,2019-06-27 13:45:43.756000,4.034000,4.485576e+02,2.290011e+02,4.524318e+02,2.451348e+02,4.481951e+02,2.046381e+02,4.232322e+02,1.494016e+02
122,2019-06-27 13:45:43.790000,4.068000,4.440658e+02,2.326324e+02,4.499547e+02,2.433622e+02,4.415163e+02,2.098300e+02,4.221967e+02,1.502773e+02
123,2019-06-27 13:45:43.823000,4.101000,4.360597e+02,2.339909e+02,4.510635e+02,2.461306e+02,4.435545e+02,2.088317e+02,4.214838e+02,1.552493e+02
124,2019-06-27 13:45:43.856000,4.134000,4.360399e+02,2.297568e+02,4.536992e+02,2.433574e+02,4.454709e+02,2.080220e+02,4.231872e+02,1.575340e+02
125,2019-06-27 13:45:43.890000,4.168000,4.418673e+02,2.289122e+02,4.599575e+02,2.600865e+02,4.440467e+02,2.103560e+02,4.255020e+02,1.574423e+02
126,2019-06-27 13:45:43.923000,4.201000,4.431358e+02,2.864464e+02,4.607691e+02,2.831065e+02,4.401092e+02,2.035567e+02,4.289449e+02,1.549150e+02
127,2019-06-27 13:45:43.956000,4.234000,4.419259e+02,2.909386e+02,4.625775e+02,2.735150e+02,4.459791e+02,2.141922e+02,4.308362e+02,1.521486e+02
128,2019-06-27 13:45:43.990000,4.268000,4.437196e+02,2.578436e+02,4.611067e+02,2.671579e+02,4.466288e+02,2.320911e+02,4.287973e+02,1.523537e+02
129,2019-06-27 13:45:44.023000,4.301000,4.434528e+02,2.513611e+02,4.548701e+02,2.687455e+02,4.502102e+02,2.166733e+02,4.281191e+02,1.531549e+02
130,2019-06-27 13:45:44.056000,4.334000,4.427521e+02,2.480930e+02,4.431381e+02,2.698602e+02,4.456682e+02,2.169764e+02,4.260334e+02,1.541211e+02
131,2019-06-27 13:45:44.090000,4.368000,4.412639e+02,2.429194e+02,4.358635e+02,2.780007e+02,4.365306e+02,2.344593e+02,4.257442e+02,1.571390e+02
132,2019-06-27 13:45:44.123000,4.401000,4.393177e+02,2.326621e+02,4.302440e+02,2.879333e+02,4.356905e+02,2.318841e+02,4.277090e+02,1.591954e+02
133,2019-06-27 13:45:44.156000,4.434000,4.365834e+02,2.289366e+02,4.351353e+02,3.220286e+02,4.402497e+02,2.446297e+02,4.304544e+02,1.619375e+02
134,2019-06-27 13:45:44.190000,4.468000,4.425201e+02,2.288550e+02,4.391326e+02,3.200193e+02,4.417430e+02,2.531410e+02,4.223918e+02,1.636681e+02
135,2019-06-27 13:45:44.223000,4.501000,4.424040e+02,2.258679e+02,4.392394e+02,3.160154e+02,4.431699e+02,2.487414e+02,4.162926e+02,1.640448e+02
136,2019-06-27 13:45:44.256000,4.534000,4.385970e+02,2.265723e+02,4.352832e+02,3.199087e+02,4.433425e+02,2.489005e+02,4.189607e+02,1.657755e+02
137,2019-06-27 13:45:44.290000,4.568000,4.347404e+02,2.277704e+02,4.267516e+02,3.184254e+02,4.431921e+02,2.602005e+02,4.219166e+02,1.682670e+02
138,2019-06-27 13:45:44.323000,4.601000,4.353190e+02,2.269278e+02,4.188402e+02,3.175650e+02,4.416126e+02,2.641830e+02,4.269421e+02,1.703564e+02
139,2019-06-27 13:45:44.356000,4.634000,4.330097e+02,2.283604e+02,4.219954e+02,2.997789e+02,4.440878e+02,2.456606e+02,4.294259e+02,1.717438e+02
140,2019-06-27 13:45:44.390000,4.668000,4.325493e+02,2.293688e+02,4.231420e+02,2.879801e+02,4.468800e+02,2.441580e+02,4.288133e+02,1.710492e+02
141,2019-06-27 13:45:44.423000,4.701000,4.304122e+02,2.311408e+02,4.247710e+02,2.889050e+02,4.454184e+02,2.458024e+02,4.271579e+02,1.698394e+02
142,2019-06-27 13:45:44.456000,4.734000,4.329365e+02,2.290999e+02,4.336214e+02,2.880680e+02,4.448656e+02,2.412916e+02,4.160850e+02,1.695359e+02
143,2019-06-27 13:45:44.490000,4.768000,4.380949e+02,2.276158e+02,4.394440e+02,2.863863e+02,4.446597e+02,2.497453e+02,4.138123e+02,1.675871e+02
144,2019-06-27 13:45:44.523000,4.801000,4.270522e+02,2.291879e+02,4.392377e+02,2.867931e+02,4.417264e+02,2.528162e+02,4.170759e+02,1.669337e+02
145,2019-06-27 13:45:44.556000,4.834000,4.320880e+02,2.244767e+02,4.409123e+02,2.809236e+02,4.395796e+02,2.606377e+02,4.199501e+02,1.639584e+02
146,2019-06-27 13:45:44.590000,4.868000,4.353214e+02,2.227821e+02,4.398510e+02,2.842166e+02,4.437620e+02,2.494405e+02,4.212657e+02,1.603320e+02
147,2019-06-27 13:45:44.623000,4.901000,4.380036e+02,2.181154e+02,4.406205e+02,2.798769e+02,4.493433e+02,2.381929e+02,4.221748e+02,1.602398e+02
148,2019-06-27 13:45:44.656000,4.934000,4.391135e+02,2.191770e+02,4.345285e+02,2.729724e+02,4.500476e+02,2.361036e+02,4.281009e+02,1.604505e+02
149,2019-06-27 13:45:44.690000,4.968000,4.318959e+02,2.238946e+02,4.350003e+02,2.759268e+02,4.473618e+02,2.381942e+02,4.297994e+02,1.607918e+02
150,2019-06-27 13:45:44.723000,5.001000,4.266196e+02,2.261824e+02,4.341633e+02,2.783237e+02,4.464261e+02,2.360327e+02,4.384304e+02,1.610830e+02
151,2019-06-27 13:45:44.756000,5.034000,4.256278e+02,2.218788e+02,4.375267e+02,2.742491e+02,4.515202e+02,2.352043e+02,4.396860e+02,1.627176e+02
152,2019-06-27 13:45:44.790000,5.068000,4.305775e+02,2.185999e+02,4.377890e+02,2.670224e+02,4.506841e+02,2.298543e+02,4.401743e+02,1.638437e+02
153,2019-06-27 13:45:44.823000,5.101000,4.316103e+02,2.177346e+02,4.390627e+02,2.634463e+02,4.500898e+02,2.282276e+02,4.369224e+02,1.676549e+02
154,2019-06-27 13:45:44.856000,5.134000,4.322382e+02,2.172115e+02,4.423663e+02,2.707711e+02,4.499986e+02,2.386957e+02,4.346363e+02,1.697197e+02
155,2019-06-27 13:45:44.890000,5.168000,4.255943e+02,2.171907e+02,4.453894e+02,2.634650e+02,4.516741e+02,2.309254e+02,4.358463e+02,1.703585e+02
156,2019-06-27 13:45:44.923000,5.201000,4.270386e+02,2.177252e+02,4.464510e+02,2.640901e+02,4.525396e+02,2.237524e+02,4.344861e+02,1.701024e+02
157,2019-06-27 13:45:44.956000,5.234000,4.209925e+02,2.170655e+02,4.499945e+02,2.639310e+02,4.540298e+02,2.216317e+02,4.326348e+02,1.694731e+02
