frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
71,2019-06-27 15:43:55.574000,2.367000,2.856721e+02,1.503035e+02,3.002762e+02,1.896488e+02,3.140919e+02,1.666942e+02,3.339166e+02,1.045508e+02
72,2019-06-27 15:43:55.607000,2.400000,2.895779e+02,1.508714e+02,2.936085e+02,1.897689e+02,3.157186e+02,1.652459e+02,3.338486e+02,1.056138e+02
73,2019-06-27 15:43:55.640000,2.433000,3.161079e+02,1.528059e+02,2.969248e+02,1.897374e+02,3.214527e+02,1.669817e+02,3.448970e+02,1.064981e+02
74,2019-06-27 15:43:55.674000,2.467000,3.081777e+02,1.592484e+02,3.002414e+02,1.896051e+02,3.178364e+02,1.701195e+02,3.424799e+02,1.088755e+02
75,2019-06-27 15:43:55.707000,2.500000,2.968380e+02,1.646450e+02,2.990534e+02,1.893907e+02,3.122933e+02,1.756606e+02,3.329692e+02,1.107965e+02
76,2019-06-27 15:43:55.740000,2.533000,2.913785e+02,1.675952e+02,2.977421e+02,1.880419e+02,3.103535e+02,1.575081e+02,3.276310e+02,1.117357e+02
77,2019-06-27 15:43:55.774000,2.567000,2.930491e+02,1.687128e+02,3.010019e+02,1.855392e+02,3.112016e+02,1.514540e+02,3.251513e+02,1.117040e+02
78,2019-06-27 15:43:55.807000,2.600000,2.985260e+02,1.699103e+02,3.005249e+02,1.885654e+02,3.130778e+02,1.484198e+02,3.225649e+02,1.113842e+02
79,2019-06-27 15:43:55.841000,2.634000,2.947036e+02,1.801049e+02,2.942180e+02,1.924249e+02,3.108780e+02,1.487394e+02,3.213845e+02,1.110231e+02
80,2019-06-27 15:43:55.874000,2.667000,2.884144e+02,1.794681e+02,2.933761e+02,1.945311e+02,3.095587e+02,1.525211e+02,3.195417e+02,1.109089e+02
81,2019-06-27 15:43:55.907000,2.700000,2.881202e+02,1.750264e+02,2.969907e+02,1.978904e+02,3.113202e+02,1.538814e+02,3.202363e+02,1.108616e+02
82,2019-06-27 15:43:55.940000,2.733000,3.024789e+02,1.717100e+02,2.914999e+02,1.960765e+02,3.154714e+02,1.568577e+02,3.243484e+02,1.105982e+02
83,2019-06-27 15:43:55.974000,2.767000,3.031399e+02,1.703418e+02,2.884940e+02,1.958102e+02,3.162846e+02,1.609641e+02,3.305298e+02,1.100965e+02
84,2019-06-27 15:43:56.007000,2.800000,2.911421e+02,1.683091e+02,2.971618e+02,1.958329e+02,3.121946e+02,1.650099e+02,3.346801e+02,1.100585e+02
85,2019-06-27 15:43:56.040000,2.833000,2.804187e+02,1.684822e+02,2.984218e+02,2.017142e+02,3.132559e+02,1.664437e+02,3.363102e+02,1.108115e+02
86,2019-06-27 15:43:56.074000,2.867000,2.774517e+02,1.688243e+02,2.976209e+02,1.969438e+02,3.119021e+02,1.665602e+02,3.375359e+02,1.099269e+02
87,2019-06-27 15:43:56.107000,2.900000,2.775957e+02,1.677618e+02,2.983031e+02,2.006990e+02,3.119620e+02,1.692975e+02,3.403914e+02,1.102263e+02
88,2019-06-27 15:43:56.140000,2.933000,2.786622e+02,1.662429e+02,3.060562e+02,2.032479e+02,3.207098e+02,1.663996e+02,3.408979e+02,1.098238e+02
89,2019-06-27 15:43:56.174000,2.967000,2.784162e+02,1.648398e+02,2.992380e+02,2.018691e+02,3.212784e+02,1.610801e+02,3.371080e+02,1.081451e+02
90,2019-06-27 15:43:56.207000,3.000000,2.846715e+02,1.686949e+02,2.937559e+02,1.999790e+02,3.186507e+02,1.813000e+02,3.315094e+02,1.096822e+02
91,2019-06-27 15:43:56.240000,3.033000,2.847694e+02,1.707155e+02,3.012375e+02,2.004447e+02,3.179099e+02,1.759123e+02,3.298388e+02,1.128279e+02
92,2019-06-27 15:43:56.274000,3.067000,2.843219e+02,1.690994e+02,3.042886e+02,1.976737e+02,3.190358e+02,1.699258e+02,3.307924e+02,1.152777e+02
93,2019-06-27 15:43:56.307000,3.100000,2.877934e+02,1.718857e+02,2.946594e+02,2.185162e+02,3.174371e+02,1.821161e+02,3.262553e+02,1.176551e+02
94,2019-06-27 15:43:56.340000,3.133000,2.911241e+02,2.048014e+02,2.848108e+02,2.308064e+02,3.221330e+02,1.764508e+02,3.266018e+02,1.166770e+02
95,2019-06-27 15:43:56.374000,3.167000,2.814681e+02,1.954188e+02,2.850375e+02,2.143197e+02,3.289619e+02,1.823748e+02,3.308745e+02,1.149821e+02
96,2019-06-27 15:43:56.407000,3.200000,2.812740e+02,1.886595e+02,2.891877e+02,2.102015e+02,3.272093e+02,1.895500e+02,3.333001e+02,1.146143e+02
97,2019-06-27 15:43:56.440000,3.233000,2.924466e+02,1.952099e+02,2.994911e+02,2.122840e+02,3.224493e+02,1.780691e+02,3.374378e+02,1.152471e+02
98,2019-06-27 15:43:56.474000,3.267000,3.016288e+02,2.014787e+02,2.979845e+02,2.154943e+02,3.245853e+02,1.781820e+02,3.334507e+02,1.162927e+02
99,2019-06-27 15:43:56.507000,3.300000,3.008661e+02,1.889758e+02,2.864507e+02,2.157349e+02,3.197769e+02,1.932838e+02,3.263978e+02,1.166294e+02
100,2019-06-27 15:43:56.540000,3.333000,2.969955e+02,1.816661e+02,2.856438e+02,2.319697e+02,3.172794e+02,1.878798e+02,3.263269e+02,1.174881e+02
101,2019-06-27 15:43:56.574000,3.367000,2.950391e+02,1.790429e+02,2.821190e+02,2.485393e+02,3.160845e+02,2.029153e+02,3.217926e+02,1.191283e+02
102,2019-06-27 15:43:56.607000,3.400000,2.854461e+02,1.768357e+02,2.847740e+02,2.374347e+02,3.271469e+02,2.227246e+02,3.153246e+02,1.197967e+02
103,2019-06-27 15:43:56.640000,3.433000,2.820492e+02,1.765166e+02,2.813409e+02,2.289411e+02,3.284755e+02,2.044399e+02,3.181695e+02,1.199755e+02
104,2019-06-27 15:43:56.674000,3.467000,2.868000e+02,1.768849e+02,2.810923e+02,2.281821e+02,3.232110e+02,2.000230e+02,3.226670e+02,1.201357e+02
105,2019-06-27 15:43:56.707000,3.500000,2.836509e+02,1.753725e+02,2.857663e+02,2.260932e+02,3.194360e+02,2.011126e+02,3.220513e+02,1.239650e+02
106,2019-06-27 15:43:56.740000,3.533000,2.784722e+02,1.722204e+02,2.893855e+02,2.278173e+02,3.178486e+02,2.066272e+02,3.207501e+02,1.218788e+02
107,2019-06-27 15:43:56.774000,3.567000,2.765828e+02,1.700930e+02,2.844473e+02,2.289792e+02,3.215581e+02,1.963400e+02,3.167421e+02,1.197902e+02
108,2019-06-27 15:43:56.807000,3.600000,2.837805e+02,1.688121e+02,2.806628e+02,2.272753e+02,3.313483e+02,1.935420e+02,3.192560e+02,1.195464e+02
109,2019-06-27 15:43:56.840000,3.633000,3.027862e+02,1.682914e+02,2.768398e+02,2.302110e+02,3.262057e+02,1.992282e+02,3.184461e+02,1.194613e+02
110,2019-06-27 15:43:56.874000,3.667000,2.986420e+02,1.730025e+02,2.893879e+02,2.283826e+02,3.188109e+02,1.962509e+02,3.187364e+02,1.196681e+02
111,2019-06-27 15:43:56.907000,3.700000,2.871266e+02,1.741636e+02,2.946850e+02,2.250751e+02,3.175879e+02,2.022108e+02,3.192531e+02,1.202374e+02
112,2019-06-27 15:43:56.940000,3.733000,2.835905e+02,1.733330e+02,2.901928e+02,2.253406e+02,3.192751e+02,2.051615e+02,3.204137e+02,1.207894e+02
113,2019-06-27 15:43:56.974000,3.767000,2.947477e+02,1.697127e+02,2.846670e+02,2.197464e+02,3.171656e+02,2.030043e+02,3.197766e+02,1.211637e+02
114,2019-06-27 15:43:57.007000,3.800000,2.940291e+02,1.675657e+02,2.816368e+02,2.217381e+02,3.156287e+02,1.913703e+02,3.194904e+02,1.211423e+02
115,2019-06-27 15:43:57.040000,3.833000,2.884336e+02,1.668698e+02,2.825533e+02,2.255706e+02,3.148394e+02,1.856923e+02,3.196093e+02,1.212420e+02
116,2019-06-27 15:43:57.074000,3.867000,2.835246e+02,1.684368e+02,2.829546e+02,2.220969e+02,3.159714e+02,1.812896e+02,3.179265e+02,1.210147e+02
117,2019-06-27 15:43:57.107000,3.900000,2.914020e+02,1.742999e+02,2.822404e+02,2.239166e+02,3.141911e+02,1.790394e+02,3.172143e+02,1.208272e+02
118,2019-06-27 15:43:57.140000,3.933000,2.941821e+02,1.722420e+02,2.878975e+02,2.257964e+02,3.161652e+02,1.751396e+02,3.169874e+02,1.201983e+02
119,2019-06-27 15:43:57.174000,3.967000,2.977112e+02,1.714135e+02,3.109333e+02,2.228649e+02,3.176340e+02,1.722586e+02,3.166946e+02,1.204416e+02
120,2019-06-27 15:43:57.207000,4.000000,2.996704e+02,1.702097e+02,3.145514e+02,2.208728e+02,3.201339e+02,1.659297e+02,3.169500e+02,1.206702e+02
121,2019-06-27 15:43:57.240000,4.033000,2.989998e+02,1.712156e+02,3.120866e+02,2.183938e+02,3.229568e+02,1.647174e+02,3.171624e+02,1.228688e+02
122,2019-06-27 15:43:57.274000,4.067000,2.923321e+02,1.714683e+02,3.095399e+02,2.199607e+02,3.189718e+02,1.656532e+02,3.185327e+02,1.257609e+02
123,2019-06-27 15:43:57.307000,4.100000,2.876710e+02,1.666184e+02,3.129272e+02,2.140592e+02,3.154638e+02,1.621176e+02,3.187129e+02,1.266873e+02
124,2019-06-27 15:43:57.340000,4.133000,2.855400e+02,1.680081e+02,3.197632e+02,2.068707e+02,3.169821e+02,1.595769e+02,3.217680e+02,1.262024e+02
125,2019-06-27 15:43:57.374000,4.167000,2.918472e+02,1.823536e+02,3.343617e+02,2.037673e+02,3.192597e+02,1.584335e+02,3.189843e+02,1.241748e+02
126,2019-06-27 15:43:57.407000,4.200000,3.003856e+02,1.875827e+02,3.439652e+02,2.030785e+02,3.178502e+02,1.602614e+02,3.176397e+02,1.193081e+02
127,2019-06-27 15:43:57.440000,4.233000,3.000385e+02,1.785991e+02,3.450170e+02,2.029150e+02,3.158166e+02,1.571381e+02,3.182497e+02,1.174233e+02
128,2019-06-27 15:43:57.474000,4.267000,2.955806e+02,1.812430e+02,3.354533e+02,2.057106e+02,3.148495e+02,1.562417e+02,3.185883e+02,1.166556e+02
129,2019-06-27 15:43:57.507000,4.300000,2.921064e+02,1.889233e+02,3.173769e+02,2.109368e+02,3.154025e+02,1.583310e+02,3.203556e+02,1.153914e+02
130,2019-06-27 15:43:57.540000,4.333000,2.878100e+02,1.861717e+02,3.034174e+02,2.115185e+02,3.110238e+02,1.617652e+02,3.219275e+02,1.220059e+02
131,2019-06-27 15:43:57.574000,4.367000,2.828795e+02,1.692820e+02,2.990301e+02,2.086302e+02,3.079998e+02,1.643297e+02,3.245301e+02,1.230819e+02
132,2019-06-27 15:43:57.607000,4.400000,2.811765e+02,1.715482e+02,2.953475e+02,2.066057e+02,3.109009e+02,1.605332e+02,3.261456e+02,1.182664e+02
133,2019-06-27 15:43:57.640000,4.433000,2.817342e+02,1.621623e+02,2.861341e+02,2.009066e+02,3.117832e+02,1.579367e+02,3.246056e+02,1.183236e+02
134,2019-06-27 15:43:57.674000,4.467000,2.900022e+02,1.599987e+02,2.846025e+02,1.994194e+02,3.113850e+02,1.576730e+02,3.237435e+02,1.178333e+02
135,2019-06-27 15:43:57.707000,4.500000,2.893714e+02,1.685811e+02,2.939078e+02,1.969301e+02,3.139584e+02,1.614933e+02,3.244811e+02,1.170036e+02
136,2019-06-27 15:43:57.740000,4.533000,2.854346e+02,1.611055e+02,2.961376e+02,1.952259e+02,3.155312e+02,1.793330e+02,3.256431e+02,1.165927e+02
137,2019-06-27 15:43:57.774000,4.567000,2.866874e+02,1.613755e+02,2.962404e+02,1.941965e+02,3.130621e+02,1.757697e+02,3.197353e+02,1.162852e+02
138,2019-06-27 15:43:57.807000,4.600000,2.917087e+02,1.637372e+02,2.957238e+02,1.953321e+02,3.137252e+02,1.802766e+02,3.148963e+02,1.165676e+02
139,2019-06-27 15:43:57.840000,4.633000,2.934169e+02,1.667441e+02,2.917838e+02,1.972384e+02,3.140496e+02,1.839495e+02,3.138243e+02,1.175984e+02
140,2019-06-27 15:43:57.874000,4.667000,2.917507e+02,1.743661e+02,3.010040e+02,1.967800e+02,3.139033e+02,1.876263e+02,3.146564e+02,1.182881e+02
141,2019-06-27 15:43:57.907000,4.700000,2.887355e+02,1.856167e+02,3.061137e+02,1.960363e+02,3.081323e+02,1.705337e+02,3.165294e+02,1.184220e+02
142,2019-06-27 15:43:57.940000,4.733000,2.954750e+02,1.611795e+02,3.113419e+02,1.961681e+02,3.076017e+02,1.652866e+02,3.160900e+02,1.183863e+02
143,2019-06-27 15:43:57.974000,4.767000,2.963906e+02,1.581016e+02,3.211129e+02,1.972191e+02,3.071463e+02,1.627850e+02,3.167479e+02,1.192586e+02
144,2019-06-27 15:43:58.007000,4.800000,2.953239e+02,1.597169e+02,3.256665e+02,2.001729e+02,3.087661e+02,1.600463e+02,3.191470e+02,1.201032e+02
145,2019-06-27 15:43:58.040000,4.833000,2.923213e+02,1.607825e+02,3.218912e+02,2.096737e+02,3.081404e+02,1.602939e+02,3.163770e+02,1.205132e+02
146,2019-06-27 15:43:58.074000,4.867000,2.930912e+02,1.608142e+02,3.115706e+02,2.127984e+02,3.095021e+02,1.629258e+02,3.145043e+02,1.218032e+02
147,2019-06-27 15:43:58.107000,4.900000,2.940130e+02,1.608247e+02,3.043520e+02,2.089644e+02,3.116929e+02,1.692518e+02,3.148447e+02,1.219897e+02
148,2019-06-27 15:43:58.141000,4.934000,2.941636e+02,1.590533e+02,2.953892e+02,2.119114e+02,3.115993e+02,1.706580e+02,3.185054e+02,1.213303e+02
149,2019-06-27 15:43:58.174000,4.967000,2.962869e+02,1.552231e+02,2.860451e+02,2.090500e+02,3.107553e+02,1.701452e+02,3.196853e+02,1.215921e+02
150,2019-06-27 15:43:58.207000,5.000000,2.962783e+02,1.550830e+02,2.793267e+02,2.097680e+02,3.155335e+02,1.765305e+02,3.203456e+02,1.231023e+02
151,2019-06-27 15:43:58.241000,5.034000,2.910396e+02,1.555408e+02,2.737503e+02,2.087226e+02,3.150118e+02,1.774303e+02,3.229853e+02,1.219497e+02
152,2019-06-27 15:43:58.274000,5.067000,2.880039e+02,1.604114e+02,2.716089e+02,2.094034e+02,3.158357e+02,1.793798e+02,3.294447e+02,1.232245e+02
153,2019-06-27 15:43:58.307000,5.100000,2.881429e+02,1.635154e+02,2.722817e+02,2.109518e+02,3.169294e+02,1.776785e+02,3.296085e+02,1.229483e+02
154,2019-06-27 15:43:58.340000,5.133000,2.908372e+02,1.676725e+02,2.759437e+02,2.104373e+02,3.162389e+02,1.786532e+02,3.242189e+02,1.215628e+02
155,2019-06-27 15:43:58.374000,5.167000,2.927435e+02,1.728491e+02,2.718921e+02,2.081844e+02,3.131474e+02,1.936991e+02,3.220482e+02,1.235308e+02
156,2019-06-27 15:43:58.407000,5.200000,2.945235e+02,1.752046e+02,2.697507e+02,2.103624e+02,3.144411e+02,1.827565e+02,3.202233e+02,1.252537e+02
157,2019-06-27 15:43:58.440000,5.233000,2.949850e+02,1.741413e+02,2.686232e+02,2.126340e+02,3.161436e+02,1.811842e+02,3.176192e+02,1.267597e+02
