frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
35,2019-06-27 15:47:22.581000,1.166000,7.999660e+01,1.189144e+02,8.768559e+01,1.176962e+02,9.449873e+01,1.074882e+02,7.999660e+01,7.999660e+01
36,2019-06-27 15:47:22.615000,1.200000,7.999660e+01,1.034922e+02,8.299414e+01,1.121899e+02,9.333436e+01,1.099042e+02,7.999660e+01,7.999660e+01
37,2019-06-27 15:47:22.648000,1.233000,7.999660e+01,1.085629e+02,8.242803e+01,1.095967e+02,9.394184e+01,9.546350e+01,7.999660e+01,7.999660e+01
38,2019-06-27 15:47:22.681000,1.266000,8.264662e+01,1.321785e+02,9.561896e+01,1.216235e+02,1.025100e+02,1.038624e+02,8.064931e+01,7.999660e+01
39,2019-06-27 15:47:22.715000,1.300000,9.381084e+01,1.283529e+02,1.063036e+02,1.390824e+02,1.153342e+02,1.267808e+02,9.265287e+01,8.056504e+01
40,2019-06-27 15:47:22.748000,1.333000,1.023997e+02,1.278912e+02,1.171960e+02,1.589711e+02,1.290041e+02,1.365015e+02,1.133027e+02,9.455299e+01
41,2019-06-27 15:47:22.781000,1.366000,1.114955e+02,1.309265e+02,1.283031e+02,1.784218e+02,1.384064e+02,1.620705e+02,1.227873e+02,1.063470e+02
42,2019-06-27 15:47:22.815000,1.400000,1.225079e+02,3.079689e+02,1.509922e+02,1.942496e+02,1.739964e+02,1.960012e+02,1.479566e+02,1.207910e+02
43,2019-06-27 15:47:22.848000,1.433000,2.045920e+02,3.728699e+02,2.611708e+02,3.028820e+02,1.948720e+02,1.847321e+02,1.557952e+02,1.253759e+02
44,2019-06-27 15:47:22.881000,1.466000,2.473524e+02,3.396623e+02,3.571070e+02,2.956527e+02,2.301793e+02,2.045999e+02,3.256685e+02,1.255347e+02
45,2019-06-27 15:47:22.915000,1.500000,3.339633e+02,2.397046e+02,3.931245e+02,2.203446e+02,4.025928e+02,2.008904e+02,3.676009e+02,1.264042e+02
46,2019-06-27 15:47:22.948000,1.533000,3.195035e+02,2.156306e+02,3.901044e+02,2.570152e+02,4.337054e+02,2.019543e+02,3.645305e+02,1.446811e+02
47,2019-06-27 15:47:22.981000,1.566000,3.292193e+02,2.693121e+02,3.956170e+02,2.798619e+02,4.022260e+02,2.033031e+02,3.514596e+02,1.574514e+02
48,2019-06-27 15:47:23.015000,1.600000,3.539666e+02,3.145326e+02,3.597850e+02,2.660432e+02,3.931260e+02,2.094247e+02,3.453105e+02,1.636147e+02
49,2019-06-27 15:47:23.048000,1.633000,3.967060e+02,3.378845e+02,3.409649e+02,2.604334e+02,3.985085e+02,2.135726e+02,3.435325e+02,1.674364e+02
50,2019-06-27 15:47:23.081000,1.666000,3.990876e+02,2.996321e+02,3.581078e+02,2.651909e+02,3.757418e+02,2.056225e+02,3.368541e+02,1.700045e+02
51,2019-06-27 15:47:23.115000,1.700000,3.790720e+02,2.614846e+02,3.928208e+02,2.463748e+02,3.544033e+02,1.866817e+02,3.245935e+02,1.671901e+02
52,2019-06-27 15:47:23.148000,1.733000,3.538499e+02,2.347122e+02,3.937015e+02,2.397998e+02,3.378315e+02,1.827157e+02,3.104067e+02,1.595089e+02
53,2019-06-27 15:47:23.181000,1.766000,3.400531e+02,2.319034e+02,3.825783e+02,2.312788e+02,3.255178e+02,1.754279e+02,3.054508e+02,1.553074e+02
54,2019-06-27 15:47:23.215000,1.800000,3.308129e+02,2.266585e+02,3.842130e+02,2.356126e+02,3.237255e+02,1.681113e+02,3.030271e+02,1.501915e+02
55,2019-06-27 15:47:23.248000,1.833000,3.265022e+02,2.130619e+02,3.818208e+02,2.307413e+02,3.208672e+02,1.632055e+02,3.031162e+02,1.477253e+02
56,2019-06-27 15:47:23.281000,1.866000,3.261000e+02,2.098402e+02,3.774872e+02,2.260408e+02,3.177783e+02,1.597934e+02,3.047747e+02,1.489900e+02
57,2019-06-27 15:47:23.315000,1.900000,3.175255e+02,2.142547e+02,3.751670e+02,2.273384e+02,3.171056e+02,1.590499e+02,3.043998e+02,1.501088e+02
58,2019-06-27 15:47:23.348000,1.933000,3.119102e+02,2.154510e+02,3.685991e+02,2.224740e+02,3.191374e+02,1.591196e+02,3.088359e+02,1.498176e+02
59,2019-06-27 15:47:23.381000,1.966000,3.212697e+02,2.092526e+02,3.726118e+02,2.134091e+02,3.216756e+02,1.576670e+02,3.208947e+02,1.497290e+02
60,2019-06-27 15:47:23.415000,2.000000,3.236872e+02,2.036572e+02,3.742017e+02,2.117265e+02,3.214371e+02,1.515942e+02,3.251214e+02,1.485952e+02
61,2019-06-27 15:47:23.448000,2.033000,3.159350e+02,2.007510e+02,3.814591e+02,2.125369e+02,3.211078e+02,1.464462e+02,3.234084e+02,1.484467e+02
62,2019-06-27 15:47:23.481000,2.066000,3.123438e+02,1.905562e+02,3.825421e+02,2.172857e+02,3.211469e+02,1.485099e+02,3.208321e+02,1.491229e+02
63,2019-06-27 15:47:23.515000,2.100000,3.108618e+02,1.836637e+02,3.769434e+02,2.157393e+02,3.196454e+02,1.473475e+02,3.185812e+02,1.501881e+02
64,2019-06-27 15:47:23.548000,2.133000,3.280317e+02,1.776880e+02,3.767105e+02,2.165419e+02,3.180575e+02,1.428914e+02,3.182690e+02,1.433624e+02
65,2019-06-27 15:47:23.581000,2.166000,3.335511e+02,1.766840e+02,3.793103e+02,2.197339e+02,3.183753e+02,1.382124e+02,3.180931e+02,1.267308e+02
66,2019-06-27 15:47:23.615000,2.200000,3.251105e+02,1.717354e+02,3.877642e+02,2.288139e+02,3.156249e+02,1.372531e+02,3.197689e+02,1.216319e+02
67,2019-06-27 15:47:23.648000,2.233000,3.210041e+02,1.645007e+02,3.901385e+02,2.232275e+02,3.152707e+02,1.350720e+02,3.220758e+02,1.158643e+02
68,2019-06-27 15:47:23.681000,2.266000,3.180462e+02,1.693756e+02,4.046604e+02,2.166531e+02,3.263865e+02,1.337231e+02,3.241200e+02,1.126047e+02
69,2019-06-27 15:47:23.715000,2.300000,3.205572e+02,1.574284e+02,4.046524e+02,2.301859e+02,3.149314e+02,1.332275e+02,3.178477e+02,1.170046e+02
70,2019-06-27 15:47:23.748000,2.333000,3.245848e+02,1.534843e+02,4.070917e+02,2.390233e+02,3.073994e+02,1.355373e+02,3.141284e+02,1.233751e+02
71,2019-06-27 15:47:23.781000,2.366000,3.220988e+02,1.484730e+02,3.965210e+02,2.375814e+02,3.176596e+02,1.417774e+02,3.246801e+02,1.225691e+02
72,2019-06-27 15:47:23.815000,2.400000,3.164403e+02,1.472796e+02,3.986032e+02,2.347974e+02,3.187440e+02,1.390367e+02,3.273919e+02,1.174400e+02
73,2019-06-27 15:47:23.848000,2.433000,3.276706e+02,1.527258e+02,3.982941e+02,2.349477e+02,3.189243e+02,1.372341e+02,3.270976e+02,1.164138e+02
74,2019-06-27 15:47:23.881000,2.466000,3.286545e+02,1.538080e+02,3.964502e+02,2.308665e+02,3.225020e+02,1.371727e+02,3.294966e+02,1.162496e+02
75,2019-06-27 15:47:23.915000,2.500000,3.276456e+02,1.519405e+02,3.880893e+02,2.274847e+02,3.207745e+02,1.387041e+02,3.347384e+02,1.162852e+02
76,2019-06-27 15:47:23.948000,2.533000,3.228730e+02,1.554709e+02,3.820597e+02,2.201918e+02,3.184329e+02,1.571000e+02,3.371786e+02,1.174929e+02
77,2019-06-27 15:47:23.981000,2.566000,3.181574e+02,1.556665e+02,3.859583e+02,2.134171e+02,3.187297e+02,1.564903e+02,3.365789e+02,1.178020e+02
78,2019-06-27 15:47:24.015000,2.600000,3.171836e+02,1.564079e+02,3.871353e+02,2.091642e+02,3.212305e+02,1.595111e+02,3.378925e+02,1.184319e+02
79,2019-06-27 15:47:24.048000,2.633000,3.200771e+02,1.571512e+02,3.831873e+02,2.119224e+02,3.192274e+02,1.615375e+02,3.367455e+02,1.200515e+02
80,2019-06-27 15:47:24.081000,2.666000,3.209445e+02,1.568471e+02,3.772965e+02,2.094890e+02,3.173684e+02,1.652820e+02,3.357620e+02,1.211997e+02
81,2019-06-27 15:47:24.115000,2.700000,3.159467e+02,1.576016e+02,3.725624e+02,2.066894e+02,3.168409e+02,1.591341e+02,3.370448e+02,1.219145e+02
82,2019-06-27 15:47:24.148000,2.733000,3.153015e+02,1.629445e+02,3.737443e+02,2.053527e+02,3.197358e+02,1.496555e+02,3.388749e+02,1.214530e+02
83,2019-06-27 15:47:24.181000,2.766000,3.272460e+02,1.610316e+02,3.707426e+02,2.055784e+02,3.248873e+02,1.458585e+02,3.404339e+02,1.214803e+02
84,2019-06-27 15:47:24.215000,2.800000,3.396405e+02,1.598080e+02,3.685985e+02,2.055152e+02,3.263012e+02,1.463345e+02,3.473817e+02,1.224738e+02
85,2019-06-27 15:47:24.248000,2.833000,3.392830e+02,1.617462e+02,3.705991e+02,2.032742e+02,3.220725e+02,1.462123e+02,3.431275e+02,1.204168e+02
86,2019-06-27 15:47:24.281000,2.866000,3.376354e+02,1.627354e+02,3.853908e+02,2.087602e+02,3.201579e+02,1.465583e+02,3.419893e+02,1.187542e+02
87,2019-06-27 15:47:24.315000,2.900000,3.400849e+02,1.637406e+02,3.930594e+02,2.077556e+02,3.243692e+02,1.497867e+02,3.442939e+02,1.179136e+02
88,2019-06-27 15:47:24.348000,2.933000,3.461306e+02,1.599937e+02,3.769399e+02,2.109233e+02,3.275336e+02,1.508133e+02,3.473003e+02,1.171814e+02
89,2019-06-27 15:47:24.381000,2.966000,3.370225e+02,1.606758e+02,3.808057e+02,2.144400e+02,3.238578e+02,1.522119e+02,3.452374e+02,1.166291e+02
90,2019-06-27 15:47:24.415000,3.000000,3.307538e+02,1.592380e+02,3.724061e+02,2.120002e+02,3.240551e+02,1.554027e+02,3.435227e+02,1.176806e+02
91,2019-06-27 15:47:24.448000,3.033000,3.332875e+02,1.592880e+02,3.723770e+02,2.104170e+02,3.285379e+02,1.565201e+02,3.452966e+02,1.156218e+02
92,2019-06-27 15:47:24.481000,3.066000,3.381175e+02,1.598458e+02,3.754067e+02,2.114221e+02,3.278719e+02,1.645518e+02,3.496544e+02,1.155747e+02
93,2019-06-27 15:47:24.515000,3.100000,3.402851e+02,1.609141e+02,3.756773e+02,2.118404e+02,3.355300e+02,1.640190e+02,3.585290e+02,1.175725e+02
94,2019-06-27 15:47:24.548000,3.133000,3.416703e+02,1.663576e+02,3.757498e+02,2.153059e+02,3.325002e+02,1.606487e+02,3.619317e+02,1.180405e+02
95,2019-06-27 15:47:24.581000,3.166000,3.442515e+02,1.748491e+02,3.757924e+02,2.163178e+02,3.276847e+02,1.677054e+02,3.554013e+02,1.192594e+02
96,2019-06-27 15:47:24.615000,3.200000,3.444859e+02,1.772694e+02,3.708700e+02,2.185004e+02,3.311617e+02,1.702496e+02,3.491005e+02,1.214670e+02
97,2019-06-27 15:47:24.648000,3.233000,3.417847e+02,1.777351e+02,3.696083e+02,2.200111e+02,3.353723e+02,1.666240e+02,3.433918e+02,1.241815e+02
98,2019-06-27 15:47:24.681000,3.266000,3.440543e+02,1.777988e+02,3.694702e+02,2.228241e+02,3.382513e+02,1.693916e+02,3.377842e+02,1.220004e+02
99,2019-06-27 15:47:24.715000,3.300000,3.451137e+02,1.953731e+02,3.722424e+02,2.501312e+02,3.378518e+02,1.715975e+02,3.313077e+02,1.183574e+02
100,2019-06-27 15:47:24.748000,3.333000,3.403786e+02,2.143179e+02,3.806567e+02,2.397734e+02,3.381013e+02,1.698766e+02,3.290391e+02,1.130353e+02
101,2019-06-27 15:47:24.781000,3.366000,3.372978e+02,1.943979e+02,3.806664e+02,2.318793e+02,3.330783e+02,1.809164e+02,3.269200e+02,1.107193e+02
102,2019-06-27 15:47:24.815000,3.400000,3.366190e+02,1.943940e+02,3.796269e+02,2.299579e+02,3.317800e+02,1.726681e+02,3.277088e+02,1.093748e+02
103,2019-06-27 15:47:24.848000,3.433000,3.370238e+02,2.082353e+02,3.773413e+02,2.359942e+02,3.297119e+02,1.698212e+02,3.312881e+02,1.086699e+02
104,2019-06-27 15:47:24.881000,3.466000,3.434818e+02,2.055391e+02,3.738797e+02,2.382416e+02,3.289607e+02,1.791414e+02,3.346400e+02,1.087980e+02
105,2019-06-27 15:47:24.915000,3.500000,3.379615e+02,1.923750e+02,3.719760e+02,2.420886e+02,3.307965e+02,1.792671e+02,3.296554e+02,1.098861e+02
106,2019-06-27 15:47:24.948000,3.533000,3.337523e+02,1.844242e+02,3.699294e+02,2.663271e+02,3.306893e+02,1.970928e+02,3.270005e+02,1.111319e+02
107,2019-06-27 15:47:24.981000,3.566000,3.275201e+02,1.839943e+02,3.682700e+02,2.642647e+02,3.252504e+02,2.283205e+02,3.249005e+02,1.130775e+02
108,2019-06-27 15:47:25.015000,3.600000,3.243648e+02,1.907842e+02,3.730505e+02,2.508457e+02,3.221623e+02,2.056267e+02,3.225266e+02,1.140480e+02
109,2019-06-27 15:47:25.048000,3.633000,3.240379e+02,1.859798e+02,3.726798e+02,2.521319e+02,3.251293e+02,1.912024e+02,3.236066e+02,1.151670e+02
110,2019-06-27 15:47:25.081000,3.666000,3.293033e+02,1.853103e+02,3.722380e+02,2.530330e+02,3.251853e+02,1.920216e+02,3.248039e+02,1.181538e+02
111,2019-06-27 15:47:25.115000,3.700000,3.253769e+02,1.891437e+02,3.797090e+02,2.537979e+02,3.231389e+02,2.015896e+02,3.193022e+02,1.232870e+02
112,2019-06-27 15:47:25.148000,3.733000,3.191252e+02,1.861463e+02,3.793658e+02,2.567331e+02,3.222273e+02,1.930601e+02,3.196333e+02,1.201093e+02
113,2019-06-27 15:47:25.181000,3.766000,3.079061e+02,1.854411e+02,3.779255e+02,2.508292e+02,3.226103e+02,1.819911e+02,3.265930e+02,1.182774e+02
114,2019-06-27 15:47:25.215000,3.800000,3.128529e+02,1.852434e+02,3.763118e+02,2.563116e+02,3.210922e+02,1.804561e+02,3.265232e+02,1.183623e+02
115,2019-06-27 15:47:25.248000,3.833000,3.274020e+02,1.835771e+02,3.769933e+02,2.564894e+02,3.198707e+02,1.850931e+02,3.271696e+02,1.184881e+02
116,2019-06-27 15:47:25.281000,3.866000,3.281071e+02,1.934992e+02,3.790752e+02,2.552186e+02,3.228452e+02,1.881615e+02,3.266381e+02,1.187120e+02
117,2019-06-27 15:47:25.315000,3.900000,3.179935e+02,2.026120e+02,3.781942e+02,2.555091e+02,3.273669e+02,2.023438e+02,3.272927e+02,1.192115e+02
118,2019-06-27 15:47:25.348000,3.933000,3.130014e+02,2.145954e+02,3.809870e+02,2.486832e+02,3.301110e+02,1.996370e+02,3.268895e+02,1.194693e+02
119,2019-06-27 15:47:25.381000,3.966000,3.234072e+02,1.956241e+02,3.856784e+02,2.494974e+02,3.287687e+02,2.014565e+02,3.263451e+02,1.204414e+02
120,2019-06-27 15:47:25.415000,4.000000,3.240166e+02,1.863573e+02,3.870246e+02,2.520268e+02,3.292397e+02,1.875464e+02,3.249128e+02,1.202330e+02
121,2019-06-27 15:47:25.448000,4.033000,3.240561e+02,1.869955e+02,3.881164e+02,2.522043e+02,3.281909e+02,1.814708e+02,3.234935e+02,1.197596e+02
122,2019-06-27 15:47:25.481000,4.066000,3.276875e+02,1.891960e+02,3.862947e+02,2.531440e+02,3.274388e+02,1.776075e+02,3.233279e+02,1.191980e+02
123,2019-06-27 15:47:25.515000,4.100000,3.190192e+02,1.918053e+02,3.774811e+02,2.549814e+02,3.302657e+02,1.748333e+02,3.320957e+02,1.183518e+02
124,2019-06-27 15:47:25.548000,4.133000,3.152327e+02,1.906447e+02,3.727781e+02,2.358212e+02,3.309743e+02,1.731376e+02,3.363273e+02,1.174825e+02
125,2019-06-27 15:47:25.581000,4.166000,3.175997e+02,1.892509e+02,3.720336e+02,2.330239e+02,3.321227e+02,1.679984e+02,3.361359e+02,1.174748e+02
126,2019-06-27 15:47:25.615000,4.200000,3.429994e+02,1.871535e+02,3.717940e+02,2.299537e+02,3.333921e+02,1.614937e+02,3.352023e+02,1.175793e+02
127,2019-06-27 15:47:25.648000,4.233000,3.349647e+02,1.879421e+02,3.711159e+02,2.311680e+02,3.325476e+02,1.612917e+02,3.345276e+02,1.186569e+02
128,2019-06-27 15:47:25.681000,4.266000,3.289078e+02,1.867826e+02,3.737837e+02,2.298759e+02,3.361323e+02,1.635239e+02,3.336619e+02,1.207006e+02
129,2019-06-27 15:47:25.715000,4.300000,3.234524e+02,1.845493e+02,3.756531e+02,2.267630e+02,3.375710e+02,1.568366e+02,3.328354e+02,1.205640e+02
130,2019-06-27 15:47:25.748000,4.333000,3.271065e+02,1.848541e+02,3.787928e+02,2.265455e+02,3.349767e+02,1.541455e+02,3.308136e+02,1.187208e+02
131,2019-06-27 15:47:25.781000,4.366000,3.335075e+02,1.800264e+02,3.865585e+02,2.278155e+02,3.278366e+02,1.536323e+02,3.334260e+02,1.170252e+02
132,2019-06-27 15:47:25.815000,4.400000,3.339362e+02,1.810398e+02,3.825025e+02,2.234841e+02,3.282104e+02,1.538577e+02,3.358763e+02,1.129344e+02
133,2019-06-27 15:47:25.848000,4.433000,3.431505e+02,1.878371e+02,3.808878e+02,2.206097e+02,3.343702e+02,1.534231e+02,3.367639e+02,1.113239e+02
134,2019-06-27 15:47:25.881000,4.466000,3.459263e+02,1.972705e+02,3.792150e+02,2.198450e+02,3.255097e+02,1.535113e+02,3.322298e+02,1.106341e+02
135,2019-06-27 15:47:25.915000,4.500000,3.415713e+02,1.926547e+02,3.805444e+02,2.207164e+02,3.182153e+02,1.566525e+02,3.307686e+02,1.115897e+02
136,2019-06-27 15:47:25.948000,4.533000,3.342388e+02,1.787380e+02,3.789492e+02,2.234043e+02,3.208275e+02,1.615708e+02,3.287336e+02,1.179309e+02
137,2019-06-27 15:47:25.981000,4.566000,3.281074e+02,1.804612e+02,3.737558e+02,2.230320e+02,3.307156e+02,1.638792e+02,3.295193e+02,1.183272e+02
138,2019-06-27 15:47:26.015000,4.600000,3.290167e+02,1.810915e+02,3.772731e+02,2.224881e+02,3.327856e+02,1.543376e+02,3.325270e+02,1.170407e+02
139,2019-06-27 15:47:26.048000,4.633000,3.320625e+02,1.775710e+02,3.768431e+02,2.217233e+02,3.296692e+02,1.512473e+02,3.311366e+02,1.161066e+02
140,2019-06-27 15:47:26.081000,4.666000,3.342231e+02,1.788892e+02,3.753665e+02,2.221582e+02,3.288207e+02,1.501624e+02,3.295363e+02,1.138983e+02
141,2019-06-27 15:47:26.115000,4.700000,3.371300e+02,1.797940e+02,3.767055e+02,2.211950e+02,3.264863e+02,1.572778e+02,3.274756e+02,1.130170e+02
142,2019-06-27 15:47:26.148000,4.733000,3.449595e+02,1.858475e+02,3.771959e+02,2.223024e+02,3.256134e+02,1.747481e+02,3.331661e+02,1.134400e+02
143,2019-06-27 15:47:26.181000,4.766000,3.439785e+02,1.875781e+02,3.784420e+02,2.188625e+02,3.290063e+02,1.750919e+02,3.345169e+02,1.137185e+02
144,2019-06-27 15:47:26.215000,4.800000,3.385338e+02,1.914939e+02,3.696742e+02,2.178775e+02,3.249248e+02,1.807946e+02,3.327532e+02,1.145135e+02
145,2019-06-27 15:47:26.248000,4.833000,3.345285e+02,1.932736e+02,3.654944e+02,2.182718e+02,3.229149e+02,1.850845e+02,3.306312e+02,1.151570e+02
146,2019-06-27 15:47:26.281000,4.866000,3.337278e+02,1.911892e+02,3.653358e+02,2.194360e+02,3.285846e+02,1.815715e+02,3.308562e+02,1.158682e+02
147,2019-06-27 15:47:26.315000,4.900000,3.386586e+02,1.966275e+02,3.786205e+02,2.164489e+02,3.282126e+02,1.678359e+02,3.320154e+02,1.159486e+02
148,2019-06-27 15:47:26.348000,4.933000,3.391774e+02,2.129412e+02,3.805131e+02,2.164048e+02,3.270199e+02,1.607601e+02,3.320896e+02,1.158591e+02
149,2019-06-27 15:47:26.381000,4.966000,3.297155e+02,2.138245e+02,3.778687e+02,2.170382e+02,3.313747e+02,1.591780e+02,3.316081e+02,1.176301e+02
150,2019-06-27 15:47:26.415000,5.000000,3.290300e+02,2.132638e+02,3.768097e+02,2.190293e+02,3.293331e+02,1.596851e+02,3.315976e+02,1.163040e+02
151,2019-06-27 15:47:26.448000,5.033000,3.304796e+02,2.132064e+02,3.781019e+02,2.261313e+02,3.260716e+02,1.601346e+02,3.324480e+02,1.166706e+02
152,2019-06-27 15:47:26.481000,5.066000,3.387842e+02,2.082844e+02,3.826102e+02,2.224592e+02,3.257766e+02,1.638988e+02,3.359324e+02,1.166007e+02
153,2019-06-27 15:47:26.515000,5.100000,3.444703e+02,2.061985e+02,3.831025e+02,2.225970e+02,3.311612e+02,1.679289e+02,3.373197e+02,1.161385e+02
154,2019-06-27 15:47:26.548000,5.133000,3.422267e+02,2.036118e+02,3.777286e+02,2.355793e+02,3.317761e+02,1.699851e+02,3.364738e+02,1.157799e+02
155,2019-06-27 15:47:26.581000,5.166000,3.409870e+02,2.038318e+02,3.775989e+02,2.290528e+02,3.312869e+02,1.724131e+02,3.371260e+02,1.168594e+02
156,2019-06-27 15:47:26.615000,5.200000,3.351306e+02,2.104429e+02,3.785709e+02,2.292444e+02,3.300666e+02,1.761915e+02,3.370693e+02,1.184221e+02
157,2019-06-27 15:47:26.648000,5.233000,3.305752e+02,2.111976e+02,3.847177e+02,2.277171e+02,3.328003e+02,1.777945e+02,3.354309e+02,1.179951e+02
