frame,abstime,reltime,Tow 1 [C],Tow 2 [C],Tow 3 [C],Tow 4 [C],Tow 5 [C],Tow 6 [C],Tow 7 [C],Tow 8 [C]
52,2019-06-27 15:39:53.564000,1.733000,3.333415e+02,2.041568e+02,3.771058e+02,2.080023e+02,3.336090e+02,1.349751e+02,3.125270e+02,1.173524e+02
53,2019-06-27 15:39:53.597000,1.766000,3.305448e+02,2.017026e+02,3.784966e+02,2.057931e+02,3.372273e+02,1.399510e+02,3.177203e+02,1.152966e+02
54,2019-06-27 15:39:53.631000,1.800000,3.297304e+02,1.997921e+02,3.761135e+02,2.066747e+02,3.395454e+02,1.432550e+02,3.141223e+02,1.137456e+02
55,2019-06-27 15:39:53.664000,1.833000,3.296484e+02,1.951480e+02,3.722328e+02,2.087178e+02,3.368819e+02,1.441735e+02,3.152664e+02,1.119869e+02
56,2019-06-27 15:39:53.697000,1.866000,3.268369e+02,1.893319e+02,3.688253e+02,2.088927e+02,3.362830e+02,1.457096e+02,3.176199e+02,1.104551e+02
57,2019-06-27 15:39:53.731000,1.900000,3.265560e+02,1.896875e+02,3.672698e+02,2.102738e+02,3.393831e+02,1.484221e+02,3.192874e+02,1.113032e+02
58,2019-06-27 15:39:53.764000,1.933000,3.346850e+02,1.903403e+02,3.658837e+02,2.092886e+02,3.403252e+02,1.512166e+02,3.202461e+02,1.115901e+02
59,2019-06-27 15:39:53.797000,1.966000,3.356562e+02,1.886457e+02,3.643830e+02,2.078758e+02,3.413876e+02,1.509541e+02,3.291330e+02,1.128649e+02
60,2019-06-27 15:39:53.831000,2.000000,3.341498e+02,1.901255e+02,3.647364e+02,2.097062e+02,3.369588e+02,1.517345e+02,3.328466e+02,1.132750e+02
61,2019-06-27 15:39:53.864000,2.033000,3.358170e+02,1.956021e+02,3.702822e+02,2.078239e+02,3.360067e+02,1.595826e+02,3.336308e+02,1.126892e+02
62,2019-06-27 15:39:53.897000,2.066000,3.358664e+02,1.993587e+02,3.743309e+02,2.087110e+02,3.373772e+02,1.599890e+02,3.331183e+02,1.151836e+02
63,2019-06-27 15:39:53.931000,2.100000,3.355667e+02,2.009304e+02,3.770539e+02,2.117241e+02,3.416212e+02,1.561721e+02,3.265650e+02,1.172290e+02
64,2019-06-27 15:39:53.964000,2.133000,3.335156e+02,1.998977e+02,3.781318e+02,2.136268e+02,3.438962e+02,1.606480e+02,3.248334e+02,1.174073e+02
65,2019-06-27 15:39:53.997000,2.166000,3.292241e+02,2.084785e+02,3.778959e+02,2.416909e+02,3.443316e+02,1.740773e+02,3.260680e+02,1.164534e+02
66,2019-06-27 15:39:54.031000,2.200000,3.217429e+02,2.334994e+02,3.795730e+02,2.347384e+02,3.464789e+02,1.618826e+02,3.255758e+02,1.128770e+02
67,2019-06-27 15:39:54.064000,2.233000,3.348719e+02,2.133914e+02,3.836564e+02,2.252390e+02,3.490206e+02,1.764091e+02,3.267506e+02,1.102666e+02
68,2019-06-27 15:39:54.097000,2.266000,3.456543e+02,2.133183e+02,3.835622e+02,2.224611e+02,3.447352e+02,1.740622e+02,3.269623e+02,1.101600e+02
69,2019-06-27 15:39:54.131000,2.300000,3.481416e+02,2.289592e+02,3.784865e+02,2.261577e+02,3.480616e+02,1.652362e+02,3.267136e+02,1.116264e+02
70,2019-06-27 15:39:54.164000,2.333000,3.371881e+02,2.244088e+02,3.774771e+02,2.271311e+02,3.484958e+02,1.676926e+02,3.219982e+02,1.118788e+02
71,2019-06-27 15:39:54.197000,2.366000,3.288795e+02,2.165436e+02,3.778246e+02,2.375105e+02,3.447884e+02,1.726951e+02,3.211396e+02,1.122110e+02
72,2019-06-27 15:39:54.231000,2.400000,3.250096e+02,2.092000e+02,3.775802e+02,2.609784e+02,3.408954e+02,1.801292e+02,3.210216e+02,1.123465e+02
73,2019-06-27 15:39:54.264000,2.433000,3.218226e+02,2.100851e+02,3.766998e+02,2.667002e+02,3.343914e+02,2.135049e+02,3.138275e+02,1.141586e+02
74,2019-06-27 15:39:54.297000,2.466000,3.253118e+02,2.148370e+02,3.747883e+02,2.550509e+02,3.355197e+02,2.000348e+02,3.113871e+02,1.154335e+02
75,2019-06-27 15:39:54.331000,2.500000,3.235253e+02,2.077427e+02,3.752017e+02,2.533896e+02,3.382134e+02,1.944667e+02,3.159537e+02,1.165478e+02
76,2019-06-27 15:39:54.364000,2.533000,3.176036e+02,2.069076e+02,3.719400e+02,2.520639e+02,3.406492e+02,2.001415e+02,3.245760e+02,1.210456e+02
77,2019-06-27 15:39:54.397000,2.566000,3.167185e+02,2.094109e+02,3.704878e+02,2.522426e+02,3.383112e+02,2.119100e+02,3.267545e+02,1.258792e+02
78,2019-06-27 15:39:54.431000,2.600000,3.163592e+02,2.083362e+02,3.673425e+02,2.578638e+02,3.361070e+02,1.963268e+02,3.199766e+02,1.239457e+02
79,2019-06-27 15:39:54.464000,2.633000,3.135825e+02,2.085359e+02,3.717361e+02,2.481931e+02,3.334745e+02,1.816959e+02,3.158113e+02,1.248550e+02
80,2019-06-27 15:39:54.497000,2.666000,3.158637e+02,2.085570e+02,3.723180e+02,2.510467e+02,3.310646e+02,1.815379e+02,3.131543e+02,1.254568e+02
81,2019-06-27 15:39:54.531000,2.700000,3.337905e+02,2.074297e+02,3.697569e+02,2.528092e+02,3.291360e+02,1.901721e+02,3.119120e+02,1.248336e+02
82,2019-06-27 15:39:54.564000,2.733000,3.340049e+02,2.098481e+02,3.651396e+02,2.521852e+02,3.286876e+02,1.952489e+02,3.050869e+02,1.245820e+02
83,2019-06-27 15:39:54.597000,2.766000,3.283061e+02,2.108306e+02,3.632609e+02,2.539548e+02,3.284553e+02,2.093041e+02,3.030637e+02,1.242015e+02
84,2019-06-27 15:39:54.631000,2.800000,3.182061e+02,2.078708e+02,3.620480e+02,2.452750e+02,3.288025e+02,2.023887e+02,3.028673e+02,1.237201e+02
85,2019-06-27 15:39:54.664000,2.833000,3.146325e+02,2.065536e+02,3.624703e+02,2.481553e+02,3.331364e+02,2.022621e+02,3.052015e+02,1.229544e+02
86,2019-06-27 15:39:54.697000,2.866000,3.164207e+02,2.055845e+02,3.610361e+02,2.490463e+02,3.347114e+02,1.879686e+02,3.097831e+02,1.213994e+02
87,2019-06-27 15:39:54.731000,2.900000,3.226707e+02,2.037579e+02,3.609147e+02,2.470942e+02,3.326011e+02,1.823272e+02,3.136997e+02,1.194305e+02
88,2019-06-27 15:39:54.764000,2.933000,3.258598e+02,2.018993e+02,3.584445e+02,2.447317e+02,3.346998e+02,1.743989e+02,3.142715e+02,1.181381e+02
89,2019-06-27 15:39:54.797000,2.966000,3.204945e+02,2.046381e+02,3.484488e+02,2.425999e+02,3.345578e+02,1.698417e+02,3.117226e+02,1.172538e+02
90,2019-06-27 15:39:54.831000,3.000000,3.140465e+02,2.045601e+02,3.496153e+02,2.348673e+02,3.317613e+02,1.673490e+02,3.127960e+02,1.169482e+02
91,2019-06-27 15:39:54.864000,3.033000,3.154167e+02,2.012753e+02,3.580144e+02,2.339361e+02,3.291508e+02,1.626463e+02,3.143362e+02,1.173319e+02
92,2019-06-27 15:39:54.897000,3.066000,3.168966e+02,1.945086e+02,3.645838e+02,2.305999e+02,3.270752e+02,1.563250e+02,3.091144e+02,1.174439e+02
93,2019-06-27 15:39:54.931000,3.100000,3.216392e+02,1.918733e+02,3.593725e+02,2.341326e+02,3.260662e+02,1.570297e+02,3.058857e+02,1.187471e+02
94,2019-06-27 15:39:54.964000,3.133000,3.214158e+02,1.904970e+02,3.548304e+02,2.312899e+02,3.289122e+02,1.587449e+02,3.030770e+02,1.206098e+02
95,2019-06-27 15:39:54.997000,3.166000,3.213547e+02,1.868746e+02,3.565925e+02,2.285888e+02,3.338260e+02,1.518367e+02,3.029179e+02,1.205322e+02
96,2019-06-27 15:39:55.031000,3.200000,3.236193e+02,1.865762e+02,3.535434e+02,2.277194e+02,3.334268e+02,1.480196e+02,3.061607e+02,1.197302e+02
97,2019-06-27 15:39:55.064000,3.233000,3.226137e+02,1.854135e+02,3.503730e+02,2.267693e+02,3.273775e+02,1.476366e+02,3.060789e+02,1.191843e+02
98,2019-06-27 15:39:55.097000,3.266000,3.211247e+02,1.841532e+02,3.475576e+02,2.165393e+02,3.259935e+02,1.471397e+02,3.118749e+02,1.178424e+02
99,2019-06-27 15:39:55.131000,3.300000,3.223165e+02,1.819979e+02,3.424683e+02,2.124531e+02,3.265882e+02,1.466509e+02,3.201800e+02,1.171887e+02
100,2019-06-27 15:39:55.164000,3.333000,3.242260e+02,1.822283e+02,3.404191e+02,2.135716e+02,3.243620e+02,1.459370e+02,3.200631e+02,1.155529e+02
101,2019-06-27 15:39:55.197000,3.366000,3.253248e+02,1.854384e+02,3.402151e+02,2.182992e+02,3.257737e+02,1.471094e+02,3.173299e+02,1.152568e+02
102,2019-06-27 15:39:55.231000,3.400000,3.217675e+02,1.894136e+02,3.400154e+02,2.213412e+02,3.273188e+02,1.501937e+02,3.145143e+02,1.212254e+02
103,2019-06-27 15:39:55.264000,3.433000,3.164401e+02,1.883244e+02,3.481884e+02,2.208447e+02,3.278202e+02,1.497641e+02,3.135492e+02,1.191437e+02
104,2019-06-27 15:39:55.297000,3.466000,3.110643e+02,1.888652e+02,3.473105e+02,2.199803e+02,3.346133e+02,1.437251e+02,3.143979e+02,1.151274e+02
105,2019-06-27 15:39:55.331000,3.500000,3.092638e+02,1.885756e+02,3.471960e+02,2.167037e+02,3.356142e+02,1.407780e+02,3.132879e+02,1.154953e+02
106,2019-06-27 15:39:55.364000,3.533000,3.066528e+02,1.857801e+02,3.492328e+02,2.148609e+02,3.349228e+02,1.413385e+02,3.186233e+02,1.156905e+02
107,2019-06-27 15:39:55.397000,3.566000,3.070441e+02,1.825813e+02,3.507601e+02,2.125204e+02,3.342991e+02,1.528498e+02,3.218447e+02,1.167767e+02
108,2019-06-27 15:39:55.431000,3.600000,3.059939e+02,1.805100e+02,3.493618e+02,2.114158e+02,3.315586e+02,1.690567e+02,3.211590e+02,1.169534e+02
109,2019-06-27 15:39:55.464000,3.633000,3.163657e+02,1.793692e+02,3.443046e+02,2.090130e+02,3.343521e+02,1.684347e+02,3.209441e+02,1.163897e+02
110,2019-06-27 15:39:55.497000,3.666000,3.293350e+02,1.794467e+02,3.406663e+02,2.097365e+02,3.316432e+02,1.724187e+02,3.206478e+02,1.162643e+02
111,2019-06-27 15:39:55.531000,3.700000,3.295702e+02,1.843920e+02,3.389185e+02,2.101029e+02,3.261852e+02,1.775025e+02,3.201574e+02,1.167019e+02
112,2019-06-27 15:39:55.564000,3.733000,3.199392e+02,1.877471e+02,3.461060e+02,2.106805e+02,3.255469e+02,1.740973e+02,3.188101e+02,1.170426e+02
113,2019-06-27 15:39:55.597000,3.766000,3.140544e+02,1.906324e+02,3.501254e+02,2.104573e+02,3.287307e+02,1.574438e+02,3.205034e+02,1.174185e+02
114,2019-06-27 15:39:55.631000,3.800000,3.081774e+02,1.887395e+02,3.445641e+02,2.115937e+02,3.288246e+02,1.517441e+02,3.236689e+02,1.172515e+02
115,2019-06-27 15:39:55.664000,3.833000,3.050237e+02,1.952103e+02,3.407209e+02,2.120503e+02,3.277961e+02,1.498272e+02,3.263473e+02,1.191676e+02
116,2019-06-27 15:39:55.697000,3.866000,3.051848e+02,1.976579e+02,3.497486e+02,2.130349e+02,3.263474e+02,1.497754e+02,3.280309e+02,1.197663e+02
117,2019-06-27 15:39:55.731000,3.900000,3.127335e+02,1.972420e+02,3.598385e+02,2.248777e+02,3.247798e+02,1.499694e+02,3.293109e+02,1.198194e+02
118,2019-06-27 15:39:55.764000,3.933000,3.233228e+02,2.003213e+02,3.589732e+02,2.226675e+02,3.238987e+02,1.545062e+02,3.239320e+02,1.194053e+02
119,2019-06-27 15:39:55.797000,3.966000,3.265777e+02,2.026066e+02,3.574348e+02,2.256200e+02,3.244411e+02,1.609128e+02,3.221260e+02,1.189525e+02
120,2019-06-27 15:39:55.831000,4.000000,3.227830e+02,1.951579e+02,3.592066e+02,2.291977e+02,3.242888e+02,1.618520e+02,3.259656e+02,1.183631e+02
121,2019-06-27 15:39:55.865000,4.034000,3.170662e+02,1.947838e+02,3.561436e+02,2.268138e+02,3.235017e+02,1.630979e+02,3.267651e+02,1.182755e+02
122,2019-06-27 15:39:55.898000,4.067000,3.158703e+02,2.053828e+02,3.551192e+02,2.282914e+02,3.255052e+02,1.664113e+02,3.287159e+02,1.209447e+02
123,2019-06-27 15:39:55.932000,4.101000,3.162502e+02,2.033541e+02,3.578097e+02,2.281510e+02,3.272345e+02,1.678100e+02,3.292806e+02,1.204269e+02
124,2019-06-27 15:39:55.965000,4.134000,3.157509e+02,1.993783e+02,3.737240e+02,2.312336e+02,3.280693e+02,1.678800e+02,3.300505e+02,1.220410e+02
125,2019-06-27 15:39:55.998000,4.167000,3.152166e+02,1.993291e+02,3.741307e+02,2.379454e+02,3.270410e+02,1.674267e+02,3.306959e+02,1.217367e+02
126,2019-06-27 15:39:56.032000,4.201000,3.163070e+02,2.064363e+02,3.701758e+02,2.360224e+02,3.257737e+02,1.724306e+02,3.309987e+02,1.192476e+02
127,2019-06-27 15:39:56.065000,4.234000,3.162807e+02,2.067729e+02,3.733362e+02,2.389656e+02,3.222325e+02,1.822106e+02,3.290638e+02,1.195967e+02
128,2019-06-27 15:39:56.098000,4.267000,3.176227e+02,2.065833e+02,3.708050e+02,2.421789e+02,3.227292e+02,1.741041e+02,3.269106e+02,1.218443e+02
129,2019-06-27 15:39:56.132000,4.301000,3.251817e+02,2.070513e+02,3.676780e+02,2.398817e+02,3.220604e+02,1.732974e+02,3.256598e+02,1.233431e+02
130,2019-06-27 15:39:56.165000,4.334000,3.285322e+02,2.121465e+02,3.670605e+02,2.639669e+02,3.243355e+02,1.905486e+02,3.269061e+02,1.241258e+02
131,2019-06-27 15:39:56.198000,4.367000,3.285381e+02,2.404232e+02,3.653163e+02,2.637036e+02,3.290380e+02,1.749367e+02,3.270079e+02,1.219343e+02
132,2019-06-27 15:39:56.232000,4.401000,3.207267e+02,2.160939e+02,3.642036e+02,2.474136e+02,3.321289e+02,1.875203e+02,3.208492e+02,1.206397e+02
133,2019-06-27 15:39:56.265000,4.434000,3.189478e+02,2.123712e+02,3.587976e+02,2.426236e+02,3.329749e+02,1.903074e+02,3.222144e+02,1.200735e+02
134,2019-06-27 15:39:56.298000,4.467000,3.239124e+02,2.245291e+02,3.539223e+02,2.482818e+02,3.244522e+02,1.808326e+02,3.244866e+02,1.197702e+02
135,2019-06-27 15:39:56.332000,4.501000,3.226699e+02,2.247129e+02,3.544655e+02,2.494887e+02,3.205357e+02,1.797933e+02,3.238987e+02,1.194588e+02
136,2019-06-27 15:39:56.365000,4.534000,3.166053e+02,2.137378e+02,3.535406e+02,2.531549e+02,3.193140e+02,1.881765e+02,3.213248e+02,1.197626e+02
137,2019-06-27 15:39:56.398000,4.567000,3.096566e+02,2.040136e+02,3.543454e+02,2.743566e+02,3.196566e+02,1.881161e+02,3.169876e+02,1.203571e+02
138,2019-06-27 15:39:56.431000,4.600000,3.053654e+02,1.972353e+02,3.519503e+02,2.887717e+02,3.232106e+02,2.201031e+02,3.153663e+02,1.219884e+02
139,2019-06-27 15:39:56.465000,4.634000,3.021292e+02,1.968591e+02,3.420367e+02,2.780840e+02,3.293972e+02,2.247647e+02,3.149907e+02,1.232588e+02
140,2019-06-27 15:39:56.498000,4.667000,2.986022e+02,1.971118e+02,3.427473e+02,2.746637e+02,3.293869e+02,2.107281e+02,3.188639e+02,1.244252e+02
141,2019-06-27 15:39:56.532000,4.701000,2.956561e+02,1.987098e+02,3.432297e+02,2.738713e+02,3.263018e+02,2.103056e+02,3.240817e+02,1.277474e+02
142,2019-06-27 15:39:56.565000,4.734000,2.933344e+02,2.037309e+02,3.405193e+02,2.734221e+02,3.272723e+02,2.167435e+02,3.201125e+02,1.367323e+02
143,2019-06-27 15:39:56.598000,4.767000,2.892262e+02,2.018832e+02,3.368855e+02,2.779546e+02,3.200250e+02,2.198965e+02,3.197943e+02,1.326097e+02
144,2019-06-27 15:39:56.632000,4.801000,2.877263e+02,1.998168e+02,3.375540e+02,2.724173e+02,3.207180e+02,2.029781e+02,3.231284e+02,1.311695e+02
145,2019-06-27 15:39:56.665000,4.834000,2.910394e+02,1.986692e+02,3.384023e+02,2.702420e+02,3.237357e+02,1.961590e+02,3.236139e+02,1.305069e+02
146,2019-06-27 15:39:56.698000,4.867000,2.973235e+02,1.971841e+02,3.413118e+02,2.726658e+02,3.245406e+02,2.057877e+02,3.201609e+02,1.303259e+02
147,2019-06-27 15:39:56.732000,4.901000,3.032088e+02,1.988409e+02,3.438608e+02,2.727072e+02,3.225109e+02,2.080728e+02,3.208976e+02,1.311165e+02
148,2019-06-27 15:39:56.765000,4.934000,3.037762e+02,2.015688e+02,3.424109e+02,2.731239e+02,3.211612e+02,2.247370e+02,3.247758e+02,1.338130e+02
149,2019-06-27 15:39:56.798000,4.967000,3.000688e+02,2.042021e+02,3.400798e+02,2.662342e+02,3.181877e+02,2.216605e+02,3.247508e+02,1.357616e+02
150,2019-06-27 15:39:56.832000,5.001000,2.967320e+02,2.036179e+02,3.408970e+02,2.617736e+02,3.220852e+02,2.222443e+02,3.242593e+02,1.364866e+02
151,2019-06-27 15:39:56.865000,5.034000,2.957215e+02,1.995342e+02,3.414314e+02,2.670434e+02,3.224313e+02,2.061775e+02,3.236167e+02,1.347432e+02
152,2019-06-27 15:39:56.898000,5.067000,3.107867e+02,1.957805e+02,3.409030e+02,2.659116e+02,3.211247e+02,1.996241e+02,3.323738e+02,1.324751e+02
153,2019-06-27 15:39:56.932000,5.101000,3.088279e+02,1.964336e+02,3.376763e+02,2.615050e+02,3.166723e+02,1.923743e+02,3.305167e+02,1.317160e+02
154,2019-06-27 15:39:56.965000,5.134000,3.029615e+02,2.042925e+02,3.368607e+02,2.618730e+02,3.161328e+02,1.874890e+02,3.313333e+02,1.315426e+02
155,2019-06-27 15:39:56.998000,5.167000,3.025382e+02,2.031336e+02,3.448177e+02,2.607810e+02,3.242085e+02,1.829185e+02,3.307781e+02,1.310180e+02
156,2019-06-27 15:39:57.032000,5.201000,2.999919e+02,2.005244e+02,3.477566e+02,2.585035e+02,3.240428e+02,1.788952e+02,3.310251e+02,1.309628e+02
157,2019-06-27 15:39:57.065000,5.234000,2.994357e+02,1.966066e+02,3.490306e+02,2.562021e+02,3.220634e+02,1.721894e+02,3.286164e+02,1.303544e+02
